time_date_stamp, excel_time_date_stamp, unix_time_stamp, test_time,Current_temp_C0,Current_temp_C1,Current_temp_C2,Current_temp_C3,Current_temp_C4,Current_temp_C5,Current_temp_C6,Current_temp_C7_Ableiterplus,Target_temp_C0,Target_temp_C1,Target_temp_C2,Target_temp_C3,Target_temp_C4,Target_temp_C5,Target_temp_C6,Target_temp_C7_Ableiterplus,kp_C0,kp_C1,kp_C2,kp_C3,kp_C4,kp_C5,kp_C6,kp_C7_Ableiterplus,ki_C0,ki_C1,ki_C2,ki_C3,ki_C4,ki_C5,ki_C6,ki_C7_Ableiterplus,kd_C0,kd_C1,kd_C2,kd_C3,kd_C4,kd_C5,kd_C6,kd_C7_Ableiterplus,Output_C0,Output_C1,Output_C2,Output_C3,Output_C4,Output_C5,Output_C6,Output_C7_Ableiterplus,BaSyTec Line.Loop_C0,BaSyTec Line.Loop_C1,BaSyTec Line.Loop_C2,BaSyTec Line.Loop_C3,BaSyTec Line.Loop_C4,BaSyTec Line.Loop_C5,BaSyTec Line.Loop_C6,BaSyTec Line.Loop_C7_Ableiterplus
20250128 _172253,45685.7242324884,1738084973.68729,00:00:00,25,25,24.99,25,25,24.99,24.9,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.14,9.96,10.44,10.42,8.84,9.83,4.75,-0.59,.,.,.,.,.,.,.,.
20250128 _172254,45685.7242443634,1738084974.71373,00:00:00,24.99,24.99,24.99,24.99,25.01,24.99,25.21,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,7.48,10.11,10.61,10.67,8.5,9.89,-4.86,1.65,.,.,.,.,.,.,.,.
20250128 _172255,45685.7242559838,1738084975.71728,00:00:00,24.99,25,25,25,25.01,25,25.26,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.53,8.17,10.46,10.6,10.12,9.7,0.65,-0.13,.,.,.,.,.,.,.,.
20250128 _172256,45685.7242677199,1738084976.73158,00:00:00,25,25.01,25.01,25.01,25,25.01,25.01,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.21,7.93,10.25,10.24,10.41,9.44,15.92,-0.28,.,.,.,.,.,.,.,.
20250128 _172257,45685.7242794329,1738084977.74397,00:00:00,25.01,25.01,25.01,25.01,24.99,25,24.79,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.92,9.65,11.76,8.46,10.65,11.17,24.71,0.16,.,.,.,.,.,.,.,.
20250128 _172258,45685.7242910532,1738084978.74724,00:00:00,25.01,25,25.01,25,24.99,24.99,24.74,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.84,9.83,10.14,10.48,10.61,11.49,14.36,2.31,.,.,.,.,.,.,.,.
20250128 _172259,45685.7243027083,1738084979.75473,00:00:00,25,24.99,24.99,24.99,25.01,24.99,25.01,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.18,10.19,10.35,10.62,10.3,10,-1.28,1.61,.,.,.,.,.,.,.,.
20250128 _172300,45685.7243144213,1738084980.76659,00:00:00,24.99,25,24.99,24.99,25.01,25,25.26,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.6,10.04,10.5,12.51,10.25,9.84,-2.69,-0.57,.,.,.,.,.,.,.,.
20250128 _172301,45685.724326169,1738084981.78114,00:00:00,24.99,25,25,24.99,25,25.01,25.2,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.45,9.83,10.31,10.71,10.33,11.17,6.93,-0.06,.,.,.,.,.,.,.,.
20250128 _172302,45685.7243377546,1738084982.78204,00:00:00,25.01,25.01,25.01,25,25,25.01,24.98,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.1,9.7,10.19,8.77,10.32,9.32,19.07,-0.38,.,.,.,.,.,.,.,.
20250128 _172303,45685.7243494676,1738084983.79421,00:00:00,25.02,25,25.01,25.01,25.01,25,24.74,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.64,9.75,10.13,10.26,10.17,11.27,20.06,2.55,.,.,.,.,.,.,.,.
20250128 _172304,45685.724361169,1738084984.80564,00:00:00,25.01,25,25,25.01,25,24.99,24.8,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,10.72,9.97,10.33,10.3,12.06,9.82,10.44,0.67,.,.,.,.,.,.,.,.
20250128 _172305,45685.7243729282,1738084985.82188,00:00:00,24.99,25,24.99,24.99,24.99,24.99,25.11,25.02,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.2,10.01,10.48,12.35,10.62,9.88,-3.19,-3.19,.,.,.,.,.,.,.,.
20250128 _172306,45685.7243847222,1738084986.84056,00:00:00,24.99,25,25,24.99,24.99,25,25.28,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.52,9.81,10.42,8.92,8.89,9.7,-1.65,-1.1,.,.,.,.,.,.,.,.
20250128 _172307,45685.7243963194,1738084987.84232,00:00:00,24.99,25.01,25.01,25,25.01,25.01,25.12,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.37,9.54,10.21,10.59,10.26,9.32,11.83,2.41,.,.,.,.,.,.,.,.
20250128 _172308,45685.7244080556,1738084988.85603,00:00:00,25.01,25.01,25.01,25.01,25.01,25.01,24.83,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.87,9.57,10.05,8.52,9.97,9.36,20.14,0.63,.,.,.,.,.,.,.,.
20250128 _172309,45685.7244196875,1738084989.86118,00:00:00,25.01,25,25.01,25.01,25.01,25,24.72,24.98,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.67,9.76,10.1,10.19,11.93,9.55,21.27,1.82,.,.,.,.,.,.,.,.
20250128 _172310,45685.7244313079,1738084990.86526,00:00:00,25.01,25,24.99,25,24.99,24.99,24.88,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.81,9.87,10.41,10.35,10.47,9.92,5.5,-2.45,.,.,.,.,.,.,.,.
20250128 _172311,45685.7244428935,1738084991.86675,00:00:00,24.99,25,24.99,24.99,24.99,24.99,25.19,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.17,8.15,10.46,10.71,10.52,9.89,-6.7,0.21,.,.,.,.,.,.,.,.
20250128 _172312,45685.7244546412,1738084992.88163,00:00:00,24.99,25,25,24.99,25,25.01,25.26,24.98,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.5,9.81,10.29,10.79,10.33,9.46,0.49,3.32,.,.,.,.,.,.,.,.
20250128 _172313,45685.7244662384,1738084993.88326,00:00:00,24.99,25.01,25.01,25,25,25.01,25.1,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.45,9.68,10.16,10.6,10.31,9.3,14.97,2.21,.,.,.,.,.,.,.,.
20250128 _172314,45685.7244779398,1738084994.89455,00:00:00,25.01,25,25.01,25.01,25,25.01,24.81,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,7.04,9.63,8.36,10.22,10.29,9.32,21.58,-2.29,.,.,.,.,.,.,.,.
20250128 _172315,45685.7244896759,1738084995.90866,00:00:00,25.01,25,25,25.01,25.01,24.99,24.74,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.81,9.85,10.18,10.26,10.16,9.74,16.77,-0.78,.,.,.,.,.,.,.,.
20250128 _172316,45685.7245012963,1738084996.91223,00:00:00,25,24.99,24.99,24.99,25,24.98,24.99,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.12,10,10.53,10.57,10.36,10.05,1.68,1.5,.,.,.,.,.,.,.,.
20250128 _172317,45685.724513044,1738084997.92716,00:00:00,24.99,25,24.99,24.99,24.99,25,25.25,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.41,9.94,12.24,10.87,10.49,9.81,-4.89,0.08,.,.,.,.,.,.,.,.
20250128 _172318,45685.7245246412,1738084998.92974,00:00:00,24.99,25,25,24.99,25,25.01,25.21,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.5,9.72,8.66,10.74,10.4,9.35,4,-1.54,.,.,.,.,.,.,.,.
20250128 _172319,45685.7245362384,1738084999.93176,00:00:00,25,25.01,25.01,25,25,25.01,25.01,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.29,9.59,10.2,10.52,10.29,9.28,18.01,-0.8,.,.,.,.,.,.,.,.
20250128 _172320,45685.7245478588,1738085000.93574,00:00:00,25.01,25,25.01,25.01,25.01,25,24.75,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.75,9.89,10.15,11.98,8.47,11.22,24.36,-1.15,.,.,.,.,.,.,.,.
20250128 _172321,45685.7245594907,1738085001.94017,00:00:00,25.01,24.99,25,25.01,25,24.99,24.78,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.77,8.29,10.34,10.26,10.25,9.9,10.85,1.34,.,.,.,.,.,.,.,.
20250128 _172322,45685.724571169,1738085002.94908,00:00:00,24.99,24.99,24.99,24.99,25,24.99,25.08,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,11.18,10.09,10.48,10.57,10.23,9.99,-4.57,-0.03,.,.,.,.,.,.,.,.
20250128 _172323,45685.7245829282,1738085003.96575,00:00:00,24.99,25,24.99,24.99,25,25,25.27,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.42,8.04,10.53,10.86,10.34,9.71,-1.12,-0.75,.,.,.,.,.,.,.,.
20250128 _172324,45685.7245945255,1738085004.96726,00:00:00,24.99,25.01,25,24.99,24.99,25.01,25.2,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.48,9.64,10.34,8.96,10.46,9.34,6.96,-0.32,.,.,.,.,.,.,.,.
20250128 _172325,45685.724606169,1738085005.97307,00:00:00,25,25.01,25.01,25,25,25.01,24.92,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,7.2,9.59,10.21,10.5,10.37,9.37,18.8,0.08,.,.,.,.,.,.,.,.
20250128 _172326,45685.7246177662,1738085006.9757,00:00:00,25.01,25,25,25.01,25,25,24.72,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.87,9.78,10.27,10.23,10.38,9.67,21.01,2.03,.,.,.,.,.,.,.,.
20250128 _172327,45685.7246293519,1738085007.97686,00:00:00,25.01,24.99,24.99,25,25,24.99,24.85,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.92,10.01,10.49,10.39,10.38,9.94,6.27,-0.32,.,.,.,.,.,.,.,.
20250128 _172328,45685.7246410764,1738085008.98991,00:00:00,24.99,24.99,24.99,24.99,25,25,25.16,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.28,10.07,10.54,12.48,10.39,9.8,-5.47,-0.53,.,.,.,.,.,.,.,.
20250128 _172330,45685.7246528704,1738085010.00839,00:00:00,24.99,25,25,24.99,25,25.01,25.27,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.6,9.88,10.36,10.81,10.4,9.46,-1.89,1.13,.,.,.,.,.,.,.,.
20250128 _172331,45685.7246646528,1738085011.02643,00:00:00,24.99,25,25.01,25,25,25.01,25.06,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.44,9.76,11.86,10.63,10.3,9.39,13.97,2.06,.,.,.,.,.,.,.,.
20250128 _172332,45685.7246763889,1738085012.04017,00:00:00,25.01,25.01,25.01,25.01,25,25,24.84,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,7.14,9.62,11.82,10.4,10.29,9.58,19.88,1.98,.,.,.,.,.,.,.,.
20250128 _172333,45685.7246879745,1738085013.04159,00:00:00,25.01,25,25,25.01,25,24.99,24.73,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.76,9.79,10.25,10.22,12.08,9.93,16.75,0.13,.,.,.,.,.,.,.,.
20250128 _172334,45685.7246996181,1738085014.04762,00:00:00,25.01,24.99,24.99,25,25,24.99,24.96,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.92,10.03,10.49,10.37,10.27,9.9,0.07,-1.89,.,.,.,.,.,.,.,.
20250128 _172335,45685.7247114931,1738085015.07372,00:00:00,24.99,24.99,25,24.99,25,25,25.23,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.28,10.08,10.41,12.44,10.39,9.6,-6.12,0.72,.,.,.,.,.,.,.,.
20250128 _172336,45685.7247231134,1738085016.07787,00:00:00,24.99,25,25.01,24.99,25,25.01,25.23,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.6,9.88,10.2,10.77,10.27,9.32,3.75,1.06,.,.,.,.,.,.,.,.
20250128 _172337,45685.7247347338,1738085017.08151,00:00:00,24.99,25.01,25.01,25,25.01,25.01,25.03,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.55,7.89,8.42,10.59,8.46,9.38,14.55,1.08,.,.,.,.,.,.,.,.
20250128 _172338,45685.7247463773,1738085018.08704,00:00:00,25.01,25.01,25,25.01,25,25,24.77,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.08,9.59,10.23,10.36,10.24,9.68,21.12,-0.58,.,.,.,.,.,.,.,.
20250128 _172339,45685.7247580556,1738085019.09608,00:00:00,25.01,25,24.99,25.01,25,24.99,24.77,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.89,9.77,10.46,10.18,10.22,11.64,13.65,0.04,.,.,.,.,.,.,.,.
20250128 _172340,45685.7247696296,1738085020.09662,00:00:00,25.01,24.99,24.99,24.99,24.99,25,25.05,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.94,10.03,10.64,12.3,10.57,9.81,-0.96,0.93,.,.,.,.,.,.,.,.
20250128 _172341,45685.7247813426,1738085021.10877,00:00:00,24.99,24.99,25,24.99,24.99,25.01,25.27,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,11.38,10.08,10.5,10.85,10.77,9.48,-3.55,2.44,.,.,.,.,.,.,.,.
20250128 _172342,45685.7247930787,1738085022.12292,00:00:00,24.99,25,25.01,24.99,24.99,25.01,25.21,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.47,9.88,8.53,10.93,10.6,9.44,6.53,2,.,.,.,.,.,.,.,.
20250128 _172343,45685.724805,1738085023.15204,00:00:00,24.99,25.01,25.01,25,25.01,25,24.93,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.43,9.64,9.99,10.54,10.16,9.47,18.62,0.63,.,.,.,.,.,.,.,.
20250128 _172344,45685.724816713,1738085024.16439,00:00:00,25.01,25.01,25.01,25.01,25.01,25,24.72,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.07,9.58,10.12,10.28,11.89,9.69,20.96,-0.51,.,.,.,.,.,.,.,.
20250128 _172345,45685.7248285185,1738085025.18473,00:00:00,25.01,25,25,25.01,24.99,24.99,24.85,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.75,9.77,10.32,12.03,10.5,9.85,9.03,0.54,.,.,.,.,.,.,.,.
20250128 _172346,45685.7248401273,1738085026.18739,00:00:00,25.01,24.99,24.99,25,24.99,25,25.16,24.98,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,8.91,10.02,8.84,12.23,10.78,9.78,-5.3,3,.,.,.,.,.,.,.,.
20250128 _172347,45685.7248517361,1738085027.19028,00:00:00,24.99,25,25,24.99,25,25,25.27,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.27,9.96,10.42,10.62,10.51,9.57,0.45,0.53,.,.,.,.,.,.,.,.
20250128 _172348,45685.7248633333,1738085028.19293,00:00:00,24.99,25,25.01,24.99,25.01,25,25.14,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.44,9.87,8.55,10.66,10.16,9.54,11.2,0.51,.,.,.,.,.,.,.,.
20250128 _172349,45685.7248750579,1738085029.20568,00:00:00,24.99,25.01,25.01,25,25.01,25,24.85,25.02,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.38,9.61,11.82,10.58,11.78,9.51,19.41,-1.54,.,.,.,.,.,.,.,.
20250128 _172350,45685.7248869329,1738085030.23132,00:00:00,25,25,25,25.01,25,25,24.72,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.16,11.41,10.24,10.35,10.36,9.47,19.36,2.33,.,.,.,.,.,.,.,.
20250128 _172351,45685.7248986458,1738085031.2433,00:00:00,25.01,25,24.99,25.01,24.99,25,24.95,24.98,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9,9.87,10.36,10.3,8.94,9.57,0.61,3.57,.,.,.,.,.,.,.,.
20250128 _172352,45685.7249102315,1738085032.24436,00:00:00,25,24.99,25,25,24.99,25,25.23,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.08,10.02,10.39,10.51,10.6,9.57,-6.36,-0.74,.,.,.,.,.,.,.,.
20250128 _172353,45685.7249218981,1738085033.25251,00:00:00,24.99,25,25.01,24.99,25.01,25,25.26,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.32,9.94,10.19,10.63,10.27,9.43,0.49,-0.13,.,.,.,.,.,.,.,.
20250128 _172354,45685.7249335648,1738085034.26024,00:00:00,24.99,25.01,25.01,25,25.01,25,25.04,25.02,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.37,9.59,10.03,10.55,11.79,11.19,14.6,-0.99,.,.,.,.,.,.,.,.
20250128 _172355,45685.7249452778,1738085035.27251,00:00:00,25,25.01,25,25,25,24.99,24.77,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,36.6,93,8.64,7.74,7.812,8.184,7.998,8.448,10.98,167.4,24,21.5,20.32,21.29,20.81,20.62,30.5,12.92,9.14,9.54,10.2,10.44,10.25,9.74,20.64,2.63,.,.,.,.,.,.,.,.
