time_date_stamp, excel_time_date_stamp, unix_time_stamp, test_time,Current_temp_C0,Current_temp_C1,Current_temp_C2,Current_temp_C3,Current_temp_C4,Current_temp_C5,Current_temp_C6,Current_temp_C7_Ableiterplus,Target_temp_C0,Target_temp_C1,Target_temp_C2,Target_temp_C3,Target_temp_C4,Target_temp_C5,Target_temp_C6,Target_temp_C7_Ableiterplus,kp_C0,kp_C1,kp_C2,kp_C3,kp_C4,kp_C5,kp_C6,kp_C7_Ableiterplus,ki_C0,ki_C1,ki_C2,ki_C3,ki_C4,ki_C5,ki_C6,ki_C7_Ableiterplus,kd_C0,kd_C1,kd_C2,kd_C3,kd_C4,kd_C5,kd_C6,kd_C7_Ableiterplus,Output_C0,Output_C1,Output_C2,Output_C3,Output_C4,Output_C5,Output_C6,Output_C7_Ableiterplus,BaSyTec Line.Loop_C0,BaSyTec Line.Loop_C1,BaSyTec Line.Loop_C2,BaSyTec Line.Loop_C3,BaSyTec Line.Loop_C4,BaSyTec Line.Loop_C5,BaSyTec Line.Loop_C6,BaSyTec Line.Loop_C7_Ableiterplus
20250328 _154942,45744.6595241667,1743176982.88882,00:00:00,25,25,25,24.99,25,24.99,25,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.59,10.2,10.44,10.61,10.3,10.4,8.76,0.06,.,.,.,.,.,.,.,.
20250328 _154943,45744.6595358333,1743176983.89674,00:00:00,25,24.99,25,24.99,25,25,25,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.46,8.6,10.46,10.65,10.29,10.34,8.7,-0.47,.,.,.,.,.,.,.,.
20250328 _154944,45744.6595475579,1743176984.90945,00:00:00,25,24.99,25,24.99,25,25,25,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.43,10.4,10.48,10.68,10.28,10.23,8.69,1.44,.,.,.,.,.,.,.,.
20250328 _154945,45744.6595593634,1743176985.92914,00:00:00,25,25,24.99,25,25,25,25.01,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.41,10.33,10.61,10.49,10.27,10.22,8.68,0.22,.,.,.,.,.,.,.,.
20250328 _154946,45744.659571088,1743176986.94233,00:00:00,25,25,25,25.01,25,24.99,25.01,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.64,10.11,8.9,10.34,10.25,10.47,8.6,-1.49,.,.,.,.,.,.,.,.
20250328 _154947,45744.6595827778,1743176987.95215,00:00:00,24.99,25,25,25,25,24.99,25,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.83,10.07,10.58,10.41,10.23,10.54,8.65,-0.13,.,.,.,.,.,.,.,.
20250328 _154948,45744.6595944213,1743176988.95857,00:00:00,24.99,25,25,24.99,25,25,24.99,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.77,10.29,10.47,10.52,10.21,10.35,8.79,-0.87,.,.,.,.,.,.,.,.
20250328 _154949,45744.6596060185,1743176989.96015,00:00:00,25,24.99,24.99,25,24.99,25,24.99,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,7.58,10.44,10.7,10.55,10.43,10.35,8.8,0.25,.,.,.,.,.,.,.,.
20250328 _154950,45744.6596177894,1743176990.97715,00:00:00,25.01,25,24.99,25,24.99,25,25,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.4,10.37,10.63,10.57,10.72,10.35,8.76,-1.39,.,.,.,.,.,.,.,.
20250328 _154951,45744.6596294213,1743176991.98225,00:00:00,25,25,25,25,24.99,25,25,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.48,10.15,10.54,10.56,10.59,10.21,8.7,0.8,.,.,.,.,.,.,.,.
20250328 _154952,45744.6596410532,1743176992.98715,00:00:00,24.99,25,25.01,25,25.01,25,25,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.75,10.1,10.42,10.57,8.44,10.3,8.7,-0.73,.,.,.,.,.,.,.,.
20250328 _154953,45744.6596526852,1743176993.99276,00:00:00,24.99,25,25,24.99,25,24.99,25.01,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.79,10.31,12.14,10.7,11.98,10.55,8.62,-0.51,.,.,.,.,.,.,.,.
20250328 _154954,45744.6596642593,1743176994.99298,00:00:00,25,25,25,24.99,24.99,25,25,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.56,10.35,10.59,10.74,10.52,10.49,10.03,0.87,.,.,.,.,.,.,.,.
20250328 _154956,45744.6596759259,1743176996.0002,00:00:00,25,25,24.99,25,24.99,25,25,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.55,10.26,10.72,10.65,10.68,10.39,8.73,0.24,.,.,.,.,.,.,.,.
20250328 _154957,45744.6596876505,1743176997.01361,00:00:00,25,25,25,25.01,25,25,24.99,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.66,10.14,10.66,10.41,10.39,10.38,8.8,0.02,.,.,.,.,.,.,.,.
20250328 _154958,45744.6596992708,1743176998.01783,00:00:00,25,25,25.01,25.01,25.01,25,25,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.55,10.1,10.45,10.36,8.44,10.26,8.76,-0.03,.,.,.,.,.,.,.,.
20250328 _154959,45744.6597108681,1743176999.01938,00:00:00,25,25,25.01,25,25,25,25,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.53,10.2,10.41,10.56,10.32,10.23,8.76,1.43,.,.,.,.,.,.,.,.
20250328 _155000,45744.6597225347,1743177000.02771,00:00:00,25,24.99,25,24.99,24.99,25,25,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.51,10.44,10.6,10.7,10.54,11.99,8.63,0.28,.,.,.,.,.,.,.,.
20250328 _155001,45744.6597341088,1743177001.02736,00:00:00,25,25,24.99,24.99,24.99,25,25,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.49,8.63,10.74,10.75,10.58,10.42,10.05,-0.56,.,.,.,.,.,.,.,.
20250328 _155002,45744.6597457755,1743177002.03539,00:00:00,25,25,25,25,25,24.99,25.01,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.48,10.29,9.01,10.55,10.51,10.56,8.61,1.35,.,.,.,.,.,.,.,.
20250328 _155003,45744.6597573727,1743177003.03748,00:00:00,25.01,25,25,25.01,24.99,25,25,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,7.39,10.28,10.58,10.41,10.64,10.49,8.66,-0.01,.,.,.,.,.,.,.,.
20250328 _155004,45744.6597690394,1743177004.04599,00:00:00,25,25,25.01,25,24.99,25,25,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.42,10.15,10.44,10.47,10.68,10.26,8.73,-0.51,.,.,.,.,.,.,.,.
20250328 _155005,45744.6597806366,1743177005.04732,00:00:00,24.99,25,25,24.99,25.01,25,25,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.67,10.35,10.52,10.7,10.35,10.35,8.74,0.39,.,.,.,.,.,.,.,.
20250328 _155006,45744.6597922917,1743177006.05415,00:00:00,24.99,25,24.99,24.99,25.01,25,25,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.86,10.38,10.75,10.85,10.29,12.03,8.67,-0.96,.,.,.,.,.,.,.,.
20250328 _155007,45744.6598039236,1743177007.05963,00:00:00,24.99,25,24.99,24.99,25,25,25.01,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,7.83,10.28,10.79,10.78,12.18,10.23,8.61,-0.32,.,.,.,.,.,.,.,.
20250328 _155008,45744.6598155208,1743177008.06129,00:00:00,25,25,25,25,24.99,25,25.01,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.71,10.15,10.6,10.57,8.81,10.32,8.59,-1.41,.,.,.,.,.,.,.,.
20250328 _155009,45744.6598271065,1743177009.06235,00:00:00,25,25,25.01,25.01,25,25,25,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.56,10.12,10.35,10.41,10.42,10.44,8.64,1.56,.,.,.,.,.,.,.,.
20250328 _155010,45744.6598387616,1743177010.06977,00:00:00,25,25,25,25,25,25,24.99,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.54,10.34,10.52,10.62,10.53,10.36,8.78,0.81,.,.,.,.,.,.,.,.
20250328 _155011,45744.6598503935,1743177011.07481,00:00:00,25,24.99,25,24.99,25,25,24.99,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.53,10.48,10.62,10.75,10.54,10.35,8.79,1.23,.,.,.,.,.,.,.,.
20250328 _155012,45744.6598621412,1743177012.0897,00:00:00,25,25,25,24.99,25,25,25,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.51,8.55,10.64,10.79,10.55,12.03,8.74,-1.41,.,.,.,.,.,.,.,.
20250328 _155013,45744.6598738079,1743177013.0974,00:00:00,25.01,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.35,10.19,10.66,10.57,10.56,10.21,8.69,1.56,.,.,.,.,.,.,.,.
20250328 _155014,45744.6598854745,1743177014.10597,00:00:00,25,25,25.01,25.01,25,25,25,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.43,10.16,10.45,10.42,10.58,10.42,8.68,0.11,.,.,.,.,.,.,.,.
20250328 _155015,45744.6598972107,1743177015.11926,00:00:00,24.99,25,25.01,25,25,25,25,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.69,10.36,10.28,10.5,10.58,10.57,8.68,-0.61,.,.,.,.,.,.,.,.
20250328 _155016,45744.6599087963,1743177016.12025,00:00:00,24.99,25,25.01,25,25,25,25.01,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.86,10.38,10.34,10.6,10.46,10.37,8.61,1.26,.,.,.,.,.,.,.,.
20250328 _155017,45744.6599204282,1743177017.12519,00:00:00,25,25,25,25,25.01,25,25.01,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.68,10.17,10.42,10.62,8.65,10.25,8.59,1.89,.,.,.,.,.,.,.,.
20250328 _155018,45744.6599320718,1743177018.13166,00:00:00,25.01,25.01,25,24.99,25,25,25,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.42,10.01,10.53,10.77,12.1,10.21,8.65,-0.26,.,.,.,.,.,.,.,.
20250328 _155019,45744.6599438194,1743177019.14637,00:00:00,25.01,25,25,25,25,25,24.99,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.35,10.07,10.55,10.68,10.39,10.31,8.78,-1.47,.,.,.,.,.,.,.,.
20250328 _155020,45744.6599554514,1743177020.15149,00:00:00,25,25,25,25.01,25.01,25,24.99,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.56,10.29,10.57,10.32,10.27,10.43,8.88,0.2,.,.,.,.,.,.,.,.
20250328 _155021,45744.6599670486,1743177021.15323,00:00:00,24.99,25,24.99,25.01,25.01,25,24.99,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.85,10.31,10.7,12.08,10.22,10.21,8.83,2.58,.,.,.,.,.,.,.,.
20250328 _155022,45744.6599786343,1743177022.15411,00:00:00,24.99,25,25,25,25,25.01,25,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.79,10.21,8.96,8.59,10.3,10.07,8.78,2.64,.,.,.,.,.,.,.,.
20250328 _155023,45744.6599902778,1743177023.1602,00:00:00,25.01,25.01,25,25,24.99,25,25,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.42,9.96,10.64,10.52,10.52,10.25,7.36,0.16,.,.,.,.,.,.,.,.
20250328 _155024,45744.6600019329,1743177024.16796,00:00:00,25.01,25,25,25,25,25,25,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.22,11.87,10.53,10.53,10.44,10.38,8.72,-1.37,.,.,.,.,.,.,.,.
20250328 _155025,45744.6600135417,1743177025.17074,00:00:00,25,25,25.01,25,25,25,25.01,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.4,10.24,10.42,8.69,10.32,10.28,8.65,-0.61,.,.,.,.,.,.,.,.
20250328 _155026,45744.6600252662,1743177026.18366,00:00:00,24.99,25,25.01,25,25,25.01,25.01,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.65,10.27,8.73,10.55,10.31,10.03,8.64,1.79,.,.,.,.,.,.,.,.
20250328 _155027,45744.6600369907,1743177027.19601,00:00:00,24.99,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.7,10.05,10.48,10.56,10.29,11.75,8.68,0.55,.,.,.,.,.,.,.,.
20250328 _155028,45744.6600485764,1743177028.19724,00:00:00,25,25.01,25,25,25.01,25,25,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,7.51,9.79,10.47,10.57,10.15,10.17,8.74,-0.63,.,.,.,.,.,.,.,.
20250328 _155029,45744.660060162,1743177029.19897,00:00:00,25.01,25,25,24.99,25.01,25,24.99,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.32,9.95,10.46,12.45,10.11,10.31,8.82,-1.92,.,.,.,.,.,.,.,.
20250328 _155030,45744.6600719097,1743177030.21393,00:00:00,25.01,25,25,25,24.99,25,25,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.26,10.04,8.69,10.63,10.44,10.21,8.77,1.66,.,.,.,.,.,.,.,.
20250328 _155031,45744.6600835069,1743177031.21511,00:00:00,25,25,25,25.01,24.99,25,25.01,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.49,10.16,10.44,10.27,10.51,10.06,8.64,-0.14,.,.,.,.,.,.,.,.
20250328 _155032,45744.6600951157,1743177032.21802,00:00:00,24.99,25,25,25.01,25,25,25.01,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.64,10.07,10.42,10.3,10.3,10.15,8.57,-0.82,.,.,.,.,.,.,.,.
20250328 _155033,45744.6601068519,1743177033.23289,00:00:00,25,25,25.01,25,25.01,25,25.01,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.41,10.07,10.29,10.37,10.17,10.28,8.61,-0.38,.,.,.,.,.,.,.,.
20250328 _155034,45744.6601184722,1743177034.23647,00:00:00,25.01,25,25.01,25,25,25,25,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.13,10.18,10.26,10.49,10.13,10.07,10.09,-0.32,.,.,.,.,.,.,.,.
20250328 _155035,45744.6601300579,1743177035.23763,00:00:00,25.01,25,25.01,25,25,25.01,25,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.19,10.21,10.22,10.38,10.34,9.91,8.73,0.1,.,.,.,.,.,.,.,.
20250328 _155036,45744.6601417708,1743177036.2499,00:00:00,25,25,25.01,25,25,25,25,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.42,10.23,10.19,10.36,8.68,9.96,8.68,0.52,.,.,.,.,.,.,.,.
20250328 _155037,45744.6601534028,1743177037.25414,00:00:00,25,25,25,25,25.01,25,25.01,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.44,10.26,10.39,10.34,10.16,10.06,8.61,1.21,.,.,.,.,.,.,.,.
20250328 _155038,45744.6601650347,1743177038.25918,00:00:00,25,25,24.99,25,25.01,25,25.01,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.58,10.16,10.52,10.32,10.02,10.18,8.52,0.21,.,.,.,.,.,.,.,.
20250328 _155039,45744.6601766435,1743177039.26232,00:00:00,25,25.01,25,25,25,25,25,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.49,9.92,8.8,10.3,10.18,10.21,8.63,-0.01,.,.,.,.,.,.,.,.
20250328 _155040,45744.660188287,1743177040.26818,00:00:00,25,25.01,25,25,24.99,24.99,24.99,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.37,9.86,8.72,10.41,12.22,10.36,8.76,-2.49,.,.,.,.,.,.,.,.
20250328 _155041,45744.6602000926,1743177041.28811,00:00:00,25.01,25,25,25,25,24.99,24.99,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,11.17,9.92,10.39,12.16,8.66,10.42,8.78,-0.73,.,.,.,.,.,.,.,.
20250328 _155042,45744.6602117361,1743177042.29429,00:00:00,25,25,25,25,25,25,24.99,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.29,10.03,10.51,10.42,10.25,10.11,7.38,-0.33,.,.,.,.,.,.,.,.
20250328 _155043,45744.6602233449,1743177043.29767,00:00:00,24.99,25,25,24.99,25,25,25,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.55,10.15,10.42,10.55,10.23,10.08,7.32,-0.29,.,.,.,.,.,.,.,.
20250328 _155044,45744.6602351852,1743177044.32013,00:00:00,24.99,25,25,25,25,25,25,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.59,10.17,10.54,10.46,10.21,11.97,8.68,0.03,.,.,.,.,.,.,.,.
20250328 _155045,45744.6602468519,1743177045.32812,00:00:00,25,25,25,25,24.99,24.99,25.01,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,11.58,8.45,10.56,10.48,10.43,10.43,8.61,-1.84,.,.,.,.,.,.,.,.
20250328 _155046,45744.6602585301,1743177046.33783,00:00:00,25,24.99,25,24.99,24.99,25,25.01,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.39,10.37,10.58,10.61,10.48,10.36,8.59,-1.27,.,.,.,.,.,.,.,.
20250328 _155047,45744.6602701852,1743177047.34439,00:00:00,25,25,25,24.99,25,25,25,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.37,10.17,12.25,10.63,10.4,10.13,8.64,-0.9,.,.,.,.,.,.,.,.
