time_date_stamp, excel_time_date_stamp, unix_time_stamp, test_time,Current_temp_B0,Current_temp_B1,Current_temp_B2,Current_temp_B3,Current_temp_B4,Current_temp_B5,Current_temp_B6,Current_temp_Ch8,Target_temp_B0,Target_temp_B1,Target_temp_B2,Target_temp_B3,Target_temp_B4,Target_temp_B5,Target_temp_B6,Target_temp_Ch8,kp_B0,kp_B1,kp_B2,kp_B3,kp_B4,kp_B5,kp_B6,kp_Ch8,ki_B0,ki_B1,ki_B2,ki_B3,ki_B4,ki_B5,ki_B6,ki_Ch8,kd_B0,kd_B1,kd_B2,kd_B3,kd_B4,kd_B5,kd_B6,kd_Ch8,Output_B0,Output_B1,Output_B2,Output_B3,Output_B4,Output_B5,Output_B6,Output_Ch8,BaSyTec Line.Loop_B0,BaSyTec Line.Loop_B1,BaSyTec Line.Loop_B2,BaSyTec Line.Loop_B3,BaSyTec Line.Loop_B4,BaSyTec Line.Loop_B5,BaSyTec Line.Loop_B6,BaSyTec Line.Loop_Ch8
20250210 _144432,45698.6142632523,1739198672.34528,00:00:00,24.98,24.98,24.99,25,25,25.23,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.46,6.96,9.2,6.16,8.18,-1.15,8.51,0,.,.,.,.,.,.,.,.
20250210 _144433,45698.6142749653,1739198673.35755,00:00:00,24.99,25,24.99,25,25,24.98,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.38,6.6,8.14,6.09,8.14,17.96,8.36,0,.,.,.,.,.,.,.,.
20250210 _144434,45698.614286713,1739198674.37241,00:00:00,25,25.02,25,25,25,24.78,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,5.9,4.99,7.93,6.09,8.14,15.87,8.03,0,.,.,.,.,.,.,.,.
20250210 _144435,45698.6142984375,1739198675.38508,00:00:00,25,25,25,25,24.99,24.97,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.15,6.4,7.9,6.17,9.25,0.26,8.08,0,.,.,.,.,.,.,.,.
20250210 _144436,45698.6143100694,1739198676.39058,00:00:00,25,24.98,25,24.99,24.99,25.23,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.22,6.9,7.97,6.28,8.34,-1.26,8.52,0,.,.,.,.,.,.,.,.
20250210 _144437,45698.6143216782,1739198677.39353,00:00:00,25,25,25,24.99,25.01,24.98,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.23,5.42,7.91,6.31,8.02,16.22,8.38,0,.,.,.,.,.,.,.,.
20250210 _144438,45698.6143334143,1739198678.40774,00:00:00,25.01,25.02,25.01,24.99,25.01,24.77,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.06,6.24,7.72,6.35,7.95,12.74,8.04,0,.,.,.,.,.,.,.,.
20250210 _144439,45698.614345,1739198679.40806,00:00:00,25,25.01,25,25,25,24.97,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,8.38,6.35,7.84,6.21,8.05,0.63,8.1,0,.,.,.,.,.,.,.,.
20250210 _144440,45698.6143566204,1739198680.41289,00:00:00,24.99,24.99,24.99,25,25,25.23,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,8.6,6.82,8.18,6.1,8.19,0.82,8.44,0,.,.,.,.,.,.,.,.
20250210 _144441,45698.614368206,1739198681.41325,00:00:00,24.99,25,24.99,25,25,24.99,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.37,6.73,8.17,7.28,8.21,17.73,8.39,0,.,.,.,.,.,.,.,.
20250210 _144442,45698.6143799074,1739198682.42493,00:00:00,25,25.02,25,25,24.99,24.77,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.25,6.25,7.96,6.25,8.3,14.69,9.8,0,.,.,.,.,.,.,.,.
20250210 _144443,45698.6143916435,1739198683.43856,00:00:00,25,25,25,25,24.99,25.06,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.25,6.45,9.15,6.26,7.46,-4.2,8.23,0,.,.,.,.,.,.,.,.
20250210 _144444,45698.6144032176,1739198684.43882,00:00:00,25,24.99,25,24.99,25,25.23,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.33,6.83,7.94,6.37,7.35,0.8,8.45,0,.,.,.,.,.,.,.,.
20250210 _144445,45698.6144147917,1739198685.43845,00:00:00,25,25,25.01,25,25.01,24.99,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.27,6.63,7.76,5.21,8.03,16.15,6.77,0,.,.,.,.,.,.,.,.
20250210 _144446,45698.6144264352,1739198686.44416,00:00:00,25,25.01,25.01,25.01,25.01,24.77,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,8.54,6.33,7.79,5.98,8.04,12.76,8.19,0,.,.,.,.,.,.,.,.
20250210 _144447,45698.6144380093,1739198687.44499,00:00:00,25,25,24.99,25.01,25,25.06,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.19,5.23,9.3,5.98,8.22,-2.57,8.27,0,.,.,.,.,.,.,.,.
20250210 _144448,45698.6144497107,1739198688.45534,00:00:00,25,24.99,24.99,25,24.99,25.23,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.26,6.64,8.24,6.19,8.3,-1.16,8.6,0,.,.,.,.,.,.,.,.
20250210 _144449,45698.6144614352,1739198689.46857,00:00:00,25,25,25,25,25,24.99,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.18,6.58,8.06,6.22,8.2,13.72,6.69,0,.,.,.,.,.,.,.,.
20250210 _144450,45698.6144731829,1739198690.48338,00:00:00,25,24.99,25,25,25.01,24.77,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,5.82,6.68,7.97,6.23,8.94,12.66,8.1,0,.,.,.,.,.,.,.,.
20250210 _144451,45698.6144850579,1739198691.50902,00:00:00,25,24.99,25.01,24.99,25,25.06,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.15,6.82,7.88,6.33,8.15,-2.07,8.37,0,.,.,.,.,.,.,.,.
20250210 _144452,45698.6144967477,1739198692.51917,00:00:00,25,25,25.01,24.99,24.99,25.21,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.21,6.6,6.65,6.39,8.3,4.52,6.88,0,.,.,.,.,.,.,.,.
20250210 _144453,45698.6145084259,1739198693.52843,00:00:00,25,25.02,25.01,25.01,25,25,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.13,4.97,7.73,6.09,7.24,15.75,8.23,0,.,.,.,.,.,.,.,.
20250210 _144454,45698.614520162,1739198694.54266,00:00:00,25.01,25.01,25,25.02,25.01,24.78,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.94,7.57,9.06,5.77,7.97,12.54,7.95,0,.,.,.,.,.,.,.,.
20250210 _144455,45698.6145317708,1739198695.5455,00:00:00,25,24.99,24.99,25,25.01,25.06,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.04,6.71,8.03,5.98,7.98,-2.08,8.09,0,.,.,.,.,.,.,.,.
20250210 _144456,45698.6145434838,1739198696.55715,00:00:00,24.99,25,25.01,24.99,25,25.21,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.27,6.59,6.69,7.36,8.02,4.35,8.3,0,.,.,.,.,.,.,.,.
20250210 _144457,45698.6145551852,1739198697.56801,00:00:00,25,25.02,25.01,25,25.01,24.9,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.24,6.08,7.61,6.11,7.93,18.38,6.34,0,.,.,.,.,.,.,.,.
20250210 _144458,45698.6145669097,1739198698.58131,00:00:00,25.01,25.01,25.01,25.01,25.01,24.78,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.01,6.17,7.54,4.88,8.79,12.38,7.82,0,.,.,.,.,.,.,.,.
20250210 _144459,45698.6145785417,1739198699.587,00:00:00,25.01,24.99,25,25,25.01,25.06,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.88,6.61,7.73,5.98,7.86,-2.74,9.72,0,.,.,.,.,.,.,.,.
20250210 _144500,45698.6145902894,1739198700.60141,00:00:00,25.01,24.99,25,25,25,25.21,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.91,6.6,7.81,5.95,7.9,2.31,8.19,0,.,.,.,.,.,.,.,.
20250210 _144501,45698.614601875,1739198701.60227,00:00:00,25,25.02,25,25.01,25,24.91,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,5.79,6.13,7.73,5.84,7.88,18.08,7.98,0,.,.,.,.,.,.,.,.
20250210 _144502,45698.6146134954,1739198702.60672,00:00:00,25,25,25,25.01,25.01,24.81,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,5.81,6.21,7.8,5.69,7.72,10.1,7.84,0,.,.,.,.,.,.,.,.
20250210 _144503,45698.6146252199,1739198703.61973,00:00:00,25,24.99,24.99,25,25,25.05,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.99,7.8,7.89,5.88,7.81,-0.61,7.91,0,.,.,.,.,.,.,.,.
20250210 _144504,45698.6146369444,1739198704.63295,00:00:00,25.01,24.99,25,24.99,24.99,25.21,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.8,6.54,7.84,6.14,8.08,4.36,8.01,0,.,.,.,.,.,.,.,.
20250210 _144505,45698.6146486227,1739198705.64114,00:00:00,25.01,25.01,25.01,25,25,24.92,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.82,6.07,7.5,6.04,8,17.83,7.76,0,.,.,.,.,.,.,.,.
20250210 _144506,45698.6146602315,1739198706.64494,00:00:00,25,25.01,25.01,25.01,25.01,24.81,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,5.52,7.38,7.51,5.8,7.8,9.98,7.57,0,.,.,.,.,.,.,.,.
20250210 _144507,45698.6146719676,1739198707.65822,00:00:00,25.01,24.99,25,25,25,25.14,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.75,6.42,8.75,5.83,7.76,-3.11,7.82,0,.,.,.,.,.,.,.,.
20250210 _144508,45698.614683669,1739198708.66985,00:00:00,25.01,25,25,25,25,25.21,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.72,6.35,7.61,5.98,7.81,2.4,7.93,0,.,.,.,.,.,.,.,.
20250210 _144509,45698.6146952431,1739198709.66928,00:00:00,25.01,25.02,25.01,25,25,24.92,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.6,5.96,7.34,6.01,7.93,17.97,7.71,0,.,.,.,.,.,.,.,.
20250210 _144510,45698.6147068634,1739198710.67341,00:00:00,25.01,25.01,25.01,25.01,25,24.81,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.54,5.93,7.26,5.69,7.95,9.93,7.65,0,.,.,.,.,.,.,.,.
20250210 _144511,45698.6147184606,1739198711.67531,00:00:00,25,24.99,24.99,25.01,25,25.12,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,8.08,6.47,7.63,5.69,6.94,-2.71,7.73,0,.,.,.,.,.,.,.,.
20250210 _144512,45698.6147300926,1739198712.68067,00:00:00,24.99,24.99,24.99,25,25.01,25.2,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,8.26,5.13,7.74,5.82,7.69,2.6,7.6,0,.,.,.,.,.,.,.,.
20250210 _144513,45698.6147417593,1739198713.68897,00:00:00,25,25.02,25,25,25.02,24.93,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,5.55,5.9,7.55,5.82,8.44,15.74,7.46,0,.,.,.,.,.,.,.,.
20250210 _144514,45698.6147536343,1739198714.71436,00:00:00,25.01,25.01,25.01,25,25.01,24.81,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.56,5.88,7.36,6.93,7.54,9.81,7.39,0,.,.,.,.,.,.,.,.
20250210 _144515,45698.6147653704,1739198715.72805,00:00:00,25.01,24.99,25,25,25,25.12,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.5,6.42,7.47,5.91,7.62,-5.03,9.43,0,.,.,.,.,.,.,.,.
20250210 _144516,45698.6147771065,1739198716.74283,00:00:00,25,24.99,24.99,25,25.01,25.18,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.61,6.33,7.64,5.93,6.64,4.83,7.72,0,.,.,.,.,.,.,.,.
20250210 _144517,45698.6147888194,1739198717.75447,00:00:00,25,25.02,25,25.01,25.01,24.94,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.67,5.87,7.51,5.69,7.51,16.95,7.39,0,.,.,.,.,.,.,.,.
20250210 _144518,45698.6148004282,1739198718.75775,00:00:00,25,25.02,25.01,25.02,25.01,24.8,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.59,5.65,7.23,5.44,6.58,11.68,7.2,0,.,.,.,.,.,.,.,.
20250210 _144519,45698.614812037,1739198719.76012,00:00:00,25,24.99,25.01,25,25,25.11,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.58,6.14,7.22,5.68,7.52,-4.51,7.34,0,.,.,.,.,.,.,.,.
20250210 _144520,45698.6148237963,1739198720.77633,00:00:00,25,24.99,25,24.99,25,25.18,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.56,6.31,7.34,5.86,7.5,4.55,7.43,0,.,.,.,.,.,.,.,.
20250210 _144521,45698.6148353935,1739198721.77871,00:00:00,25,25.02,25,25,25.01,24.87,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,5.21,4.45,7.33,5.81,6.45,17.37,7.3,0,.,.,.,.,.,.,.,.
20250210 _144522,45698.6148470139,1739198722.78218,00:00:00,25.01,25.02,25,25,25,24.8,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.45,5.57,7.32,5.74,8.33,11.49,7.27,0,.,.,.,.,.,.,.,.
20250210 _144523,45698.6148585995,1739198723.78302,00:00:00,25.01,24.99,24.99,25,24.99,25.1,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.42,6.05,7.47,5.73,7.69,-2.75,9.12,0,.,.,.,.,.,.,.,.
20250210 _144524,45698.6148702083,1739198724.78671,00:00:00,25.01,24.99,25,25,24.99,25.18,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.3,6.21,7.43,5.72,6.87,4.58,7.36,0,.,.,.,.,.,.,.,.
20250210 _144525,45698.6148819444,1739198725.80056,00:00:00,25.02,25.01,25.01,25.01,25,24.87,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.17,5.87,7.27,4.5,7.62,17.44,7.1,0,.,.,.,.,.,.,.,.
20250210 _144526,45698.6148936806,1739198726.81402,00:00:00,25.01,25.01,25.01,25.01,25.01,24.85,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.25,5.82,8.35,5.51,6.57,6.68,7.04,0,.,.,.,.,.,.,.,.
20250210 _144527,45698.614905544,1739198727.83964,00:00:00,25,25,25.01,25.01,25.01,25.1,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.38,5.98,7.28,5.47,7.45,-4.27,7.11,0,.,.,.,.,.,.,.,.
20250210 _144528,45698.6149172685,1739198728.8521,00:00:00,25,24.99,25,25,25,25.18,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.47,4.9,8.39,5.67,7.48,4.48,7.31,0,.,.,.,.,.,.,.,.
20250210 _144529,45698.6149288889,1739198729.85673,00:00:00,25.01,25.01,25.01,25,25,24.87,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.24,4.55,7.15,5.62,7.54,16.98,7.1,0,.,.,.,.,.,.,.,.
20250210 _144530,45698.6149406366,1739198730.8718,00:00:00,25.02,25.01,25.01,25,25.01,24.85,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.04,5.78,7.11,5.53,7.33,6.8,6.82,0,.,.,.,.,.,.,.,.
20250210 _144531,45698.6149522569,1739198731.87511,00:00:00,25.01,24.99,24.99,25.01,25,25.16,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.04,6.03,8.44,5.33,7.41,-2.94,6.96,0,.,.,.,.,.,.,.,.
20250210 _144532,45698.614963831,1739198732.87537,00:00:00,25,24.99,25,25.01,25,25.18,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.17,6.07,7.25,4.31,7.53,4.34,8.81,0,.,.,.,.,.,.,.,.
20250210 _144533,45698.6149754514,1739198733.87993,00:00:00,25,25.01,25.01,25,25,24.89,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.25,5.7,7.01,5.58,7.55,16.51,7.07,0,.,.,.,.,.,.,.,.
20250210 _144534,45698.6149871875,1739198734.89385,00:00:00,25,25.01,25,24.99,25,24.84,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.25,5.61,8.24,5.78,7.42,8.8,5.2,0,.,.,.,.,.,.,.,.
20250210 _144535,45698.614998831,1739198735.89914,00:00:00,25,25,24.99,25,25.01,25.15,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.33,5.84,7.35,4.54,7.32,-4.48,7.01,0,.,.,.,.,.,.,.,.
20250210 _144536,45698.6150105324,1739198736.91074,00:00:00,25,25,25,25.01,25,25.13,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.35,7.18,6.12,5.41,7.36,7.47,7.12,0,.,.,.,.,.,.,.,.
20250210 _144537,45698.6150222569,1739198737.92308,00:00:00,25.01,25.01,25.01,25.01,25,24.89,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,4.86,5.69,7.09,5.37,7.41,14.8,7.03,0,.,.,.,.,.,.,.,.
20250210 _144538,45698.6150339583,1739198738.93452,00:00:00,25.02,25.01,25.01,25,25,24.83,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,5.92,5.65,7.06,5.58,7.49,6.84,6.67,0,.,.,.,.,.,.,.,.
20250210 _144539,45698.6150456481,1739198739.94497,00:00:00,25.01,24.99,24.99,24.99,25,25.14,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.18,5.91,8.39,5.69,6.62,-4.1,8.44,0,.,.,.,.,.,.,.,.
20250210 _144540,45698.6150573958,1739198740.95984,00:00:00,25,25,24.99,25,25.01,25.13,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.11,5.85,7.31,5.48,6.37,7.4,7.11,0,.,.,.,.,.,.,.,.
