time_date_stamp, excel_time_date_stamp, unix_time_stamp, test_time,Current_temp_A0,Current_temp_A1,Current_temp_A2,Current_temp_A3,Current_temp_A4,Current_temp_A5,Current_temp_A6,Current_temp_A7/A2,Target_temp_A0,Target_temp_A1,Target_temp_A2,Target_temp_A3,Target_temp_A4,Target_temp_A5,Target_temp_A6,Target_temp_A7/A2,kp_A0,kp_A1,kp_A2,kp_A3,kp_A4,kp_A5,kp_A6,kp_A7/A2,ki_A0,ki_A1,ki_A2,ki_A3,ki_A4,ki_A5,ki_A6,ki_A7/A2,kd_A0,kd_A1,kd_A2,kd_A3,kd_A4,kd_A5,kd_A6,kd_A7/A2,Output_A0,Output_A1,Output_A2,Output_A3,Output_A4,Output_A5,Output_A6,Output_A7/A2,BaSyTec Line.Loop_A0,BaSyTec Line.Loop_A1,BaSyTec Line.Loop_A2,BaSyTec Line.Loop_A3,BaSyTec Line.Loop_A4,BaSyTec Line.Loop_A5,BaSyTec Line.Loop_A6,BaSyTec Line.Loop_A7/A2
20250210 _171651,45698.720044213,1739207811.82081,00:00:00,25,25.08,25,25,25,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.86,0,10.89,10.14,11.5,11.32,10.7,9.56,.,.,.,.,.,.,.,.
20250210 _171652,45698.7200558333,1739207812.82452,00:00:00,25,25.07,25,25.01,25,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.84,0,11.09,9.71,11.35,11.44,10.78,9.54,.,.,.,.,.,.,.,.
20250210 _171653,45698.7200675,1739207813.83292,00:00:00,25,25.07,25,25.01,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.82,0,9.27,9.63,11.46,11.47,10.38,9.52,.,.,.,.,.,.,.,.
20250210 _171654,45698.7200791782,1739207814.84149,00:00:00,25,25.08,25,25,24.99,25,25.01,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.8,0,11.03,10.03,13.71,11.26,10.17,9.5,.,.,.,.,.,.,.,.
20250210 _171655,45698.7200908565,1739207815.85082,00:00:00,25,25.07,25,24.99,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.77,0,8.93,12.43,11.51,11.21,10.54,7.77,.,.,.,.,.,.,.,.
20250210 _171656,45698.7201025,1739207816.85694,00:00:00,25,25.07,25,25,25.01,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.75,0,12.96,9.83,11.24,11.31,10.89,9.6,.,.,.,.,.,.,.,.
20250210 _171657,45698.7201141782,1739207817.86572,00:00:00,25,25.07,24.99,25.01,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.73,0,11.22,9.63,11.33,11.43,10.67,9.61,.,.,.,.,.,.,.,.
20250210 _171658,45698.7201258333,1739207818.87216,00:00:00,25,25.07,25,25,24.99,25,25.01,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.71,0,11.16,10.03,13.68,11.46,10.23,9.62,.,.,.,.,.,.,.,.
20250210 _171659,45698.720137419,1739207819.8732,00:00:00,25,25.07,25,24.99,24.99,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.69,0,10.93,10.25,11.75,11.26,10.15,9.64,.,.,.,.,.,.,.,.
20250210 _171700,45698.7201490509,1739207820.87827,00:00:00,25,25.07,25,25,25,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.66,0,10.9,9.85,11.54,11.24,10.7,9.65,.,.,.,.,.,.,.,.
20250210 _171701,45698.7201607523,1739207821.88968,00:00:00,25,25.07,24.99,25.01,25,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.65,0,11.22,9.63,11.39,11.33,10.93,9.66,.,.,.,.,.,.,.,.
20250210 _171702,45698.720172419,1739207822.89745,00:00:00,25,25.07,24.99,24.99,25,24.99,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.74,0,11.27,10.04,11.5,11.46,10.56,9.67,.,.,.,.,.,.,.,.
20250210 _171703,45698.7201840394,1739207823.90165,00:00:00,25,25.07,25,24.99,24.99,25,25.01,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.74,0,11.19,10.24,11.76,11.49,10.24,9.68,.,.,.,.,.,.,.,.
20250210 _171704,45698.7201956597,1739207824.90552,00:00:00,25,25.07,25,25,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.76,0,10.97,10.01,11.68,9.44,10.3,9.81,.,.,.,.,.,.,.,.
20250210 _171705,45698.7202073264,1739207825.91322,00:00:00,24.99,25.07,25,25.01,25,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.92,0,9.09,9.67,11.44,11.27,10.73,9.73,.,.,.,.,.,.,.,.
20250210 _171706,45698.7202191319,1739207826.93306,00:00:00,25,25.07,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.82,0,11.05,12.08,11.4,11.36,10.65,11.46,.,.,.,.,.,.,.,.
20250210 _171707,45698.7202308102,1739207827.94259,00:00:00,24.99,25.07,25,24.99,25,24.99,25.01,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.96,0,10.93,10.21,11.5,11.61,10.23,9.73,.,.,.,.,.,.,.,.
20250210 _171708,45698.7202424884,1739207828.95151,00:00:00,24.99,25.07,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.01,0,10.9,9.98,11.64,11.55,12.38,9.74,.,.,.,.,.,.,.,.
20250210 _171709,45698.7202541435,1739207829.95891,00:00:00,24.99,25.07,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.04,0,10.99,9.98,11.66,11.35,10.53,9.75,.,.,.,.,.,.,.,.
20250210 _171710,45698.7202657639,1739207830.962,00:00:00,24.99,25.07,24.99,25,25,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.97,0,11.24,9.96,11.55,11.21,10.89,9.75,.,.,.,.,.,.,.,.
20250210 _171711,45698.7202773264,1739207831.962,00:00:00,25.01,25.07,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.72,0,11.19,10.12,11.41,13.35,10.54,9.76,.,.,.,.,.,.,.,.
20250210 _171712,45698.7202890278,1739207832.97295,00:00:00,25.01,25.07,25,25,25,24.99,25.01,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.66,0,9.11,7.85,11.51,11.64,10.21,9.77,.,.,.,.,.,.,.,.
20250210 _171713,45698.7203008681,1739207833.99544,00:00:00,25,25.07,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.87,0,10.95,9.88,11.51,11.59,10.43,9.79,.,.,.,.,.,.,.,.
20250210 _171715,45698.7203125347,1739207835.00322,00:00:00,25,25.07,25,25,25,25,24.99,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.88,0,11.16,10,11.51,11.38,10.75,9.92,.,.,.,.,.,.,.,.
20250210 _171716,45698.720324375,1739207836.02677,00:00:00,25,25.07,25,25,25,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.89,0,9.34,10,11.51,11.37,10.81,9.84,.,.,.,.,.,.,.,.
20250210 _171717,45698.7203360532,1739207837.03584,00:00:00,25,25.08,25,25,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,9.27,0,11.09,9.85,11.37,11.45,10.42,7.9,.,.,.,.,.,.,.,.
20250210 _171718,45698.7203476852,1739207838.04094,00:00:00,25,25.08,25,25,25,24.99,25.01,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.94,0,10.96,9.81,11.46,11.67,10.22,9.54,.,.,.,.,.,.,.,.
20250210 _171719,45698.7203593634,1739207839.04997,00:00:00,25,25.07,25,25,24.99,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.95,0,11.16,10.09,11.73,11.61,10.46,9.75,.,.,.,.,.,.,.,.
20250210 _171720,45698.7203710069,1739207840.05543,00:00:00,24.99,25.07,24.99,24.99,24.99,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.96,0,11.3,10.32,11.8,11.4,10.78,9.88,.,.,.,.,.,.,.,.
20250210 _171721,45698.7203826968,1739207841.0657,00:00:00,24.99,25.07,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.12,0,11.11,9.93,11.61,11.38,10.7,9.79,.,.,.,.,.,.,.,.
20250210 _171722,45698.7203943982,1739207842.07627,00:00:00,25,25.07,25,25.01,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.03,0,10.99,9.59,11.48,13.33,10.56,9.8,.,.,.,.,.,.,.,.
20250210 _171723,45698.7204060417,1739207843.08244,00:00:00,25.01,25.07,25,25,25,24.99,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.77,0,11.08,9.96,11.59,11.71,10.38,9.81,.,.,.,.,.,.,.,.
20250210 _171724,45698.7204176968,1739207844.08928,00:00:00,25.01,25.06,25,24.99,25,24.99,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.7,0,11.2,10.45,11.58,13.63,10.65,9.96,.,.,.,.,.,.,.,.
20250210 _171725,45698.720429375,1739207845.09897,00:00:00,24.99,25.07,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.03,0,11.11,10.26,11.58,11.58,10.68,8.18,.,.,.,.,.,.,.,.
20250210 _171726,45698.7204412037,1739207846.12067,00:00:00,24.99,25.08,25,25.01,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.07,0,9.13,9.65,11.58,9.61,10.56,7.95,.,.,.,.,.,.,.,.
20250210 _171727,45698.7204528588,1739207847.1271,00:00:00,25.01,25.08,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.85,0,12.95,10,11.58,11.58,10.38,9.73,.,.,.,.,.,.,.,.
20250210 _171728,45698.720464456,1739207848.1295,00:00:00,25.01,25.07,25,24.98,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.68,0,11.19,10.49,11.73,11.58,12.72,9.84,.,.,.,.,.,.,.,.
20250210 _171729,45698.7204760648,1739207849.13296,00:00:00,25,25.06,25,24.99,25,25,24.99,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.89,0,11.09,8.28,11.75,11.46,10.79,9.98,.,.,.,.,.,.,.,.
20250210 _171730,45698.7204877662,1739207850.1436,00:00:00,24.99,25.07,25,25.01,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.05,0,11.1,9.73,11.78,11.44,10.71,9.9,.,.,.,.,.,.,.,.
20250210 _171731,45698.7204994213,1739207851.15038,00:00:00,24.99,25.08,25,25,24.99,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.1,0,11.09,12.08,11.93,11.41,10.43,9.65,.,.,.,.,.,.,.,.
20250210 _171732,45698.7205110995,1739207852.15949,00:00:00,25,25.07,25,24.99,24.99,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.88,0,11.09,12.66,11.99,11.38,10.53,9.71,.,.,.,.,.,.,.,.
20250210 _171733,45698.7205227662,1739207853.16703,00:00:00,25,25.06,25,25,25,25,24.99,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.98,0,11.08,10.3,11.78,11.6,10.83,9.96,.,.,.,.,.,.,.,.
20250210 _171734,45698.7205343981,1739207854.17267,00:00:00,24.99,25.07,25,25.01,25.01,24.99,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,9.47,0,11.08,9.7,11.5,11.87,10.9,8.18,.,.,.,.,.,.,.,.
20250210 _171735,45698.7205460069,1739207855.17527,00:00:00,24.99,25.07,25,25.01,25,24.99,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.3,0,11.08,9.76,11.57,11.83,10.64,9.79,.,.,.,.,.,.,.,.
20250210 _171736,45698.7205576273,1739207856.17974,00:00:00,25,25.08,25,24.99,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.11,0,11.07,10.32,11.68,11.53,10.49,9.65,.,.,.,.,.,.,.,.
20250210 _171737,45698.7205693171,1739207857.18915,00:00:00,25.01,25.07,25,24.99,25,25.01,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.85,0,11.07,10.43,9.68,11.38,10.45,9.85,.,.,.,.,.,.,.,.
20250210 _171738,45698.7205811458,1739207858.21194,00:00:00,25,25.06,25,25.01,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.93,0,11.06,9.88,11.7,11.55,10.7,9.99,.,.,.,.,.,.,.,.
20250210 _171739,45698.7205929398,1739207859.23079,00:00:00,24.99,25.08,25,25.01,25,24.99,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,12.96,0,11.06,9.79,9.59,11.8,10.89,9.79,.,.,.,.,.,.,.,.
20250210 _171740,45698.7206045833,1739207860.23678,00:00:00,25,25.08,25,25,25,24.99,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.12,0,11.05,10.19,9.67,11.86,8.57,9.64,.,.,.,.,.,.,.,.
20250210 _171741,45698.72061625,1739207861.24408,00:00:00,25.01,25.08,25,24.99,24.99,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,9.23,0,11.05,10.55,11.95,11.67,10.52,9.71,.,.,.,.,.,.,.,.
20250210 _171742,45698.7206279167,1739207862.2526,00:00:00,25.01,25.07,25,25,25,25.01,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.82,0,11.04,10.2,9.74,11.43,10.47,9.94,.,.,.,.,.,.,.,.
20250210 _171743,45698.7206397917,1739207863.2788,00:00:00,25,25.07,25,25.01,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.03,0,11.04,9.86,11.62,11.49,10.75,9.99,.,.,.,.,.,.,.,.
20250210 _171744,45698.7206514583,1739207864.28684,00:00:00,24.99,25.07,25,25,25,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.18,0,11.04,12.28,11.57,13.54,10.94,9.8,.,.,.,.,.,.,.,.
20250210 _171745,45698.7206631366,1739207865.29514,00:00:00,25,25.08,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.97,0,11.04,10.27,11.8,11.71,8.62,9.78,.,.,.,.,.,.,.,.
20250210 _171746,45698.720674838,1739207866.30651,00:00:00,25.01,25.07,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.8,0,11.03,10.15,11.82,11.62,10.56,9.88,.,.,.,.,.,.,.,.
20250210 _171747,45698.7206864583,1739207867.31039,00:00:00,25,25.07,25,25.01,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.02,0,11.03,9.81,11.71,11.62,10.68,10.15,.,.,.,.,.,.,.,.
20250210 _171748,45698.720698125,1739207868.31806,00:00:00,24.99,25.07,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,12.95,0,11.03,10.05,11.58,11.62,10.67,9.96,.,.,.,.,.,.,.,.
20250210 _171749,45698.7207099537,1739207869.34039,00:00:00,24.99,25.08,25,24.99,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.24,0,11.04,10.53,11.69,11.63,8.42,7.87,.,.,.,.,.,.,.,.
20250210 _171750,45698.7207215625,1739207870.344,00:00:00,25,25.08,25,25,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,12.67,0,11.03,10.18,13.94,11.63,10.48,9.64,.,.,.,.,.,.,.,.
20250210 _171751,45698.7207331944,1739207871.34818,00:00:00,25,25.07,25,25.01,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,12.62,0,11.03,9.85,11.87,11.63,10.58,9.85,.,.,.,.,.,.,.,.
20250210 _171752,45698.7207448032,1739207872.35194,00:00:00,25,25.07,25,25,25,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.07,0,11.02,12.27,11.64,11.63,10.87,9.87,.,.,.,.,.,.,.,.
20250210 _171753,45698.7207565278,1739207873.36404,00:00:00,24.99,25.08,25,24.99,25.01,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.21,0,11.02,10.4,11.46,11.63,10.93,9.75,.,.,.,.,.,.,.,.
20250210 _171754,45698.7207683681,1739207874.38719,00:00:00,25,25.08,24.99,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.98,0,11.25,10.33,11.52,11.5,10.69,11.43,.,.,.,.,.,.,.,.
20250210 _171755,45698.7207800116,1739207875.39304,00:00:00,25.01,25.07,24.98,25.01,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.81,0,11.57,7.54,11.63,11.48,10.53,11.64,.,.,.,.,.,.,.,.
20250210 _171756,45698.720791713,1739207876.40457,00:00:00,25,25.07,25,25,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.02,0,9.33,9.94,11.63,11.46,10.63,9.97,.,.,.,.,.,.,.,.
20250210 _171757,45698.7208034028,1739207877.41446,00:00:00,24.99,25.08,25.01,24.99,25,25.01,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.18,0,10.83,10.39,11.76,9.46,10.78,9.76,.,.,.,.,.,.,.,.
20250210 _171758,45698.7208151389,1739207878.42884,00:00:00,25,25.08,25,25,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,11.09,0,11.11,10.32,11.79,11.38,10.82,9.61,.,.,.,.,.,.,.,.
