time_date_stamp, excel_time_date_stamp, unix_time_stamp, test_time,Current_temp_C0,Current_temp_C1,Current_temp_C2,Current_temp_C3,Current_temp_C4,Current_temp_C5,Current_temp_C6,Current_temp_C7_Ableiterplus,Target_temp_C0,Target_temp_C1,Target_temp_C2,Target_temp_C3,Target_temp_C4,Target_temp_C5,Target_temp_C6,Target_temp_C7_Ableiterplus,kp_C0,kp_C1,kp_C2,kp_C3,kp_C4,kp_C5,kp_C6,kp_C7_Ableiterplus,ki_C0,ki_C1,ki_C2,ki_C3,ki_C4,ki_C5,ki_C6,ki_C7_Ableiterplus,kd_C0,kd_C1,kd_C2,kd_C3,kd_C4,kd_C5,kd_C6,kd_C7_Ableiterplus,Output_C0,Output_C1,Output_C2,Output_C3,Output_C4,Output_C5,Output_C6,Output_C7_Ableiterplus,BaSyTec Line.Loop_C0,BaSyTec Line.Loop_C1,BaSyTec Line.Loop_C2,BaSyTec Line.Loop_C3,BaSyTec Line.Loop_C4,BaSyTec Line.Loop_C5,BaSyTec Line.Loop_C6,BaSyTec Line.Loop_C7_Ableiterplus
20250210 _161729,45698.6788109954,1739204249.27096,00:00:00,25,25,25,25.01,25,25,25,25.12,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.61,12.56,10.95,10.9,10.76,10.36,11.24,-3.24,.,.,.,.,.,.,.,.
20250210 _161730,45698.6788228009,1739204250.29047,00:00:00,25.01,24.99,25.01,25.01,25,25,25,24.97,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.22,10.95,8.93,10.85,10.74,10.36,9.8,19.67,.,.,.,.,.,.,.,.
20250210 _161731,45698.6788344444,1739204251.29654,00:00:00,25.01,25,25.01,25,25,25,25,24.91,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.11,10.89,10.6,11.04,10.72,10.36,11.22,17.18,.,.,.,.,.,.,.,.
20250210 _161732,45698.6788460995,1739204252.30343,00:00:00,25,25,24.99,24.99,25,25,25,25.06,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.44,10.8,11.01,11.29,10.71,10.36,11.22,-6.81,.,.,.,.,.,.,.,.
20250210 _161733,45698.6788577662,1739204253.31139,00:00:00,24.99,25,24.99,25,25,25,25,25.07,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.73,10.79,11.17,11.12,10.7,10.35,9.85,3.73,.,.,.,.,.,.,.,.
20250210 _161734,45698.6788694329,1739204254.31995,00:00:00,24.99,25,25,25.01,25,25,25,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.8,10.79,11.11,10.9,10.81,10.35,11.27,-1.68,.,.,.,.,.,.,.,.
20250210 _161735,45698.6788811574,1739204255.33236,00:00:00,25.01,25,25.01,25.01,25,25,25,24.94,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.33,10.78,10.8,10.85,10.82,10.35,11.21,22.52,.,.,.,.,.,.,.,.
20250210 _161736,45698.6788928009,1739204256.33886,00:00:00,25.01,25,25.01,25,25,25,25,24.91,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.01,10.65,9,10.92,10.83,10.35,11.21,17.5,.,.,.,.,.,.,.,.
20250210 _161737,45698.6789044444,1739204257.34434,00:00:00,25.01,25,25,24.99,25,25,25,25.07,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.16,10.62,10.82,11.16,10.72,10.35,11.2,-7.79,.,.,.,.,.,.,.,.
20250210 _161738,45698.6789161574,1739204258.35658,00:00:00,24.99,25,25,25,25,25,25,25.07,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.66,10.59,10.92,9.35,10.7,10.35,11.2,3.97,.,.,.,.,.,.,.,.
20250210 _161739,45698.6789278935,1739204259.37089,00:00:00,24.99,25,25,25.01,25,25,25,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.88,10.8,10.94,10.99,12.5,10.35,11.19,24.93,.,.,.,.,.,.,.,.
20250210 _161740,45698.6789395023,1739204260.37314,00:00:00,25,24.99,25,25.01,25,25,25,24.93,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.56,10.94,10.84,9.01,10.68,10.34,11.19,23.37,.,.,.,.,.,.,.,.
20250210 _161741,45698.6789511343,1739204261.37848,00:00:00,25.01,24.99,25,25,25,25,25,24.94,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.07,11,10.94,10.91,10.67,12.02,11.18,8.45,.,.,.,.,.,.,.,.
20250210 _161742,45698.6789627778,1739204262.38403,00:00:00,25.01,25,25,24.99,25,25,25,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.05,10.81,10.84,11.14,10.65,10.33,11.18,-8.62,.,.,.,.,.,.,.,.
20250210 _161743,45698.6789744444,1739204263.39233,00:00:00,25,25,25,24.99,25,25,25,25.05,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.38,10.68,10.84,11.18,10.64,10.32,11.17,10.33,.,.,.,.,.,.,.,.
20250210 _161744,45698.6789860532,1739204264.3956,00:00:00,24.99,25,25,25,25,25,25,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.67,12.5,10.83,11.11,10.62,8.65,11.17,24.78,.,.,.,.,.,.,.,.
20250210 _161745,45698.6789977546,1739204265.40647,00:00:00,25,25,25,25,25,25,25,24.97,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.5,10.64,10.82,10.99,10.72,10.33,11.17,2.51,.,.,.,.,.,.,.,.
20250210 _161746,45698.6790094097,1739204266.41342,00:00:00,25.01,25,25,25.01,24.99,25,25,24.93,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.24,10.62,10.82,10.85,10.97,10.34,11.16,8.91,.,.,.,.,.,.,.,.
20250210 _161747,45698.6790210301,1739204267.41708,00:00:00,25.01,25,25,25,24.99,25,25,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.05,12.32,10.94,10.92,11.05,10.47,11.16,-7,.,.,.,.,.,.,.,.
20250210 _161748,45698.6790326389,1739204268.42038,00:00:00,25,25,25,25,25,25,25,25.03,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,12.32,10.77,10.95,11.15,10.87,10.48,11.15,9.72,.,.,.,.,.,.,.,.
20250210 _161749,45698.679044294,1739204269.42769,00:00:00,24.99,24.99,25,24.99,25,25,25,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.64,10.92,10.97,11.19,10.76,10.37,11.14,23.07,.,.,.,.,.,.,.,.
20250210 _161750,45698.6790559606,1739204270.43523,00:00:00,24.99,25,25,25.01,25,25,25,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.63,10.73,9.22,10.86,10.75,10.38,11.14,-2.57,.,.,.,.,.,.,.,.
20250210 _161751,45698.679067662,1739204271.44632,00:00:00,25,25,25,25.01,25,25,25,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.5,10.62,10.98,10.82,10.73,10.38,11.13,1.3,.,.,.,.,.,.,.,.
20250210 _161752,45698.6790792708,1739204272.44963,00:00:00,25.01,25,25,25,25,25,25,25.11,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.09,10.6,12.65,10.88,10.72,10.36,11.13,-6,.,.,.,.,.,.,.,.
20250210 _161753,45698.6790908796,1739204273.45273,00:00:00,25.01,25,25,24.99,25,25,25,24.97,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.15,10.7,10.88,11.11,10.68,10.22,11.12,20.6,.,.,.,.,.,.,.,.
20250210 _161754,45698.6791025232,1739204274.45884,00:00:00,24.99,25,25,24.99,25,25,25,24.91,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.5,10.82,10.87,11.15,10.66,10.32,11.12,18.18,.,.,.,.,.,.,.,.
20250210 _161755,45698.6791141319,1739204275.46183,00:00:00,24.99,25,25,25,25,25,25.01,25.05,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.68,12.47,10.86,11.07,10.79,12.12,11.04,-7.27,.,.,.,.,.,.,.,.
20250210 _161756,45698.6791257755,1739204276.46769,00:00:00,24.99,25,25,25.01,25,25,25.01,25.02,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.61,10.6,10.85,10.83,10.68,12.13,11.03,-3.86,.,.,.,.,.,.,.,.
20250210 _161757,45698.6791374306,1739204277.47466,00:00:00,25.01,25,25,25.01,25,25,25,25.11,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.3,10.56,10.84,10.66,10.67,10.46,11.09,-5.39,.,.,.,.,.,.,.,.
20250210 _161758,45698.6791492477,1739204278.49523,00:00:00,25.01,25,25,25,25,25,25,24.94,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.19,10.78,10.83,10.82,10.65,10.37,11.08,21.27,.,.,.,.,.,.,.,.
20250210 _161759,45698.6791608449,1739204279.49759,00:00:00,25,24.99,25,24.99,25.01,25,25,24.92,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.4,10.93,10.83,11.05,10.53,10.37,11.07,11.74,.,.,.,.,.,.,.,.
20250210 _161800,45698.6791725116,1739204280.50533,00:00:00,24.99,25,25,24.99,25,25,25,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,12.64,10.75,10.82,11.09,10.61,10.36,9.7,-8.56,.,.,.,.,.,.,.,.
20250210 _161801,45698.6791841435,1739204281.51088,00:00:00,24.99,25,25,25,25,25,25,25.06,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.6,10.75,10.81,11.01,10.71,10.36,11.07,-7.7,.,.,.,.,.,.,.,.
20250210 _161802,45698.679195787,1739204282.51615,00:00:00,25,25,25,25.01,24.99,25,25,25.08,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.5,8.88,10.82,10.78,10.96,10.34,11.06,1.4,.,.,.,.,.,.,.,.
20250210 _161803,45698.6792074074,1739204283.5206,00:00:00,25,25,25,25,24.99,25,25,24.93,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.37,12.45,10.94,10.85,11.04,10.33,11.06,23.43,.,.,.,.,.,.,.,.
20250210 _161804,45698.6792190394,1739204284.52525,00:00:00,25,25,25,24.99,25,25,25.01,24.93,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.35,10.82,10.83,11.06,10.87,10.33,10.99,13.05,.,.,.,.,.,.,.,.
20250210 _161805,45698.6792306944,1739204285.53226,00:00:00,25,25,25,24.99,25.01,25,25,25.08,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.34,8.96,10.94,11.23,10.63,12.13,11.04,-8.99,.,.,.,.,.,.,.,.
20250210 _161806,45698.6792423958,1739204286.54307,00:00:00,25,25,25,25,25,25,25,25.05,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.32,8.86,10.96,11.05,10.7,10.35,11.1,6.03,.,.,.,.,.,.,.,.
20250210 _161807,45698.6792540509,1739204287.55011,00:00:00,25.01,25,25,25,25,25,25,25.07,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.24,10.6,10.97,10.94,10.8,10.35,11.11,1.17,.,.,.,.,.,.,.,.
20250210 _161808,45698.6792657176,1739204288.5584,00:00:00,25,25,25,25.01,24.99,25,25,24.92,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.14,10.68,10.99,10.79,9.26,10.35,11.05,24.06,.,.,.,.,.,.,.,.
20250210 _161809,45698.6792773843,1739204289.56633,00:00:00,25,25,25,25,25,25,25,24.95,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.37,10.8,11.01,9.13,10.88,10.34,12.48,5.82,.,.,.,.,.,.,.,.
20250210 _161810,45698.6792890625,1739204290.57529,00:00:00,25,25,24.99,24.99,25,25,25,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.4,10.82,11.15,11.11,10.76,10.34,11.05,-7.77,.,.,.,.,.,.,.,.
20250210 _161811,45698.6793007292,1739204291.5832,00:00:00,25,25,25,24.99,25,25,25,25.03,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.41,10.73,10.97,11.15,10.86,10.33,12.48,13.87,.,.,.,.,.,.,.,.
20250210 _161812,45698.6793123495,1739204292.58757,00:00:00,25,25,25.01,25,25,25,25,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.42,10.6,10.84,10.96,9.07,10.33,11.13,24.22,.,.,.,.,.,.,.,.
20250210 _161813,45698.6793239931,1739204293.5931,00:00:00,25,25,25.01,25.01,25,25,25,24.91,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,12.38,10.7,10.69,10.82,10.76,10.33,11.2,24.27,.,.,.,.,.,.,.,.
20250210 _161814,45698.6793356829,1739204294.60379,00:00:00,25,25,25.01,25.01,25,25,24.99,24.95,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.3,10.82,10.74,9.05,9.05,10.32,12.57,4.3,.,.,.,.,.,.,.,.
20250210 _161815,45698.6793473611,1739204295.61279,00:00:00,25,24.99,25,24.99,25,25,24.99,25.1,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.29,12.72,10.83,11.09,10.86,10.32,12.58,-10.57,.,.,.,.,.,.,.,.
20250210 _161816,45698.6793590046,1739204296.61812,00:00:00,25,25,25,24.99,25,25,24.99,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.33,10.77,10.81,11.25,10.87,10.33,11.24,13.49,.,.,.,.,.,.,.,.
20250210 _161817,45698.6793706597,1739204297.62575,00:00:00,25,25.01,25,25,24.99,25,24.99,24.89,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.28,10.52,10.8,11.19,10.99,10.32,11.26,23.78,.,.,.,.,.,.,.,.
20250210 _161818,45698.6793823148,1739204298.63276,00:00:00,25,25,25,25.01,25,25,24.99,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.26,10.7,12.56,9.14,10.91,10.45,11.28,-2.66,.,.,.,.,.,.,.,.
20250210 _161819,45698.679393912,1739204299.6345,00:00:00,25,25,25,25,25,25,24.99,24.96,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.25,10.81,10.91,10.94,10.92,10.47,11.29,2.36,.,.,.,.,.,.,.,.
20250210 _161820,45698.6794055556,1739204300.64023,00:00:00,25,24.99,24.99,25,25,25,24.99,25.1,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.24,10.96,11.05,11.04,10.82,10.5,11.31,-8.48,.,.,.,.,.,.,.,.
20250210 _161821,45698.6794171296,1739204301.64065,00:00:00,25,25,25,24.99,25,25,24.99,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,12.3,10.89,10.86,11.3,10.93,10.52,11.33,18.03,.,.,.,.,.,.,.,.
20250210 _161822,45698.6794288657,1739204302.6545,00:00:00,25,25,25,25,25,24.99,24.99,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.34,10.79,10.86,11.12,10.94,10.66,11.42,22.19,.,.,.,.,.,.,.,.
20250210 _161823,45698.6794405093,1739204303.66076,00:00:00,24.99,25,25,25.01,25,25,24.99,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.75,10.9,10.97,10.88,10.83,10.59,11.38,0.76,.,.,.,.,.,.,.,.
20250210 _161824,45698.6794521412,1739204304.66521,00:00:00,24.99,25,25,25,25,25,24.99,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.84,10.8,10.99,10.95,10.94,10.5,11.39,-0.68,.,.,.,.,.,.,.,.
20250210 _161825,45698.6794637963,1739204305.67215,00:00:00,24.99,25,25,24.99,25,25,24.99,25.1,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.67,10.81,11.01,11.16,10.95,12.16,11.41,-7.63,.,.,.,.,.,.,.,.
20250210 _161826,45698.6794754514,1739204306.67929,00:00:00,25.01,25,24.99,24.99,25,25,24.99,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.29,12.55,11.15,11.2,10.95,10.48,11.43,19.79,.,.,.,.,.,.,.,.
20250210 _161827,45698.6794871296,1739204307.6883,00:00:00,25.01,25,25,25,25,25,25,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.22,10.8,11.09,11.13,10.97,10.6,11.39,20.6,.,.,.,.,.,.,.,.
20250210 _161828,45698.6794987731,1739204308.69478,00:00:00,25,25,25.01,25.01,25,25,25.01,25.03,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.43,10.8,10.86,10.89,10.97,10.51,11.26,-7.36,.,.,.,.,.,.,.,.
20250210 _161829,45698.6795104051,1739204309.69962,00:00:00,24.99,25,25.01,25.01,25,25,25.01,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.72,10.79,10.7,10.85,10.87,10.62,11.18,-2.66,.,.,.,.,.,.,.,.
20250210 _161830,45698.6795220602,1739204310.70674,00:00:00,24.99,25,25,25,25,25,25.01,24.95,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.68,10.67,10.86,11.06,10.86,10.65,11.21,24.5,.,.,.,.,.,.,.,.
20250210 _161831,45698.6795336921,1739204311.71196,00:00:00,25,25,25,24.99,25,25,25.01,24.98,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.45,10.76,10.97,11.3,10.85,10.55,11.2,17.72,.,.,.,.,.,.,.,.
20250210 _161832,45698.6795453241,1739204312.71686,00:00:00,25.01,25,25,24.99,25,25.01,25,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.08,10.75,10.98,11.26,10.97,10.3,11.26,16.05,.,.,.,.,.,.,.,.
20250210 _161833,45698.6795569792,1739204313.7232,00:00:00,25.01,25,25,25,25,25,25,25.04,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,12.16,10.75,10.99,11.06,10.98,10.23,11.32,-5.73,.,.,.,.,.,.,.,.
