Today's Date:	10 February 2025	Date of Test:	10-Feb-25 2:39:51 PM
Filename:	Arbitrary file name 2025-02-10 14-39-51_388	Tester Channel:	3
Tester ID:	Maccor #4
Procedure:	E66_puls_3C_constSoC.000	Description:	pulsing around one SoC with 3C for 30s
SCap:	0.0 g
C Rate:	64.599998 A
Rec	Cycle P	Cycle C	Step	Test Time	Step Time	Capacity	Energy	Current	Voltage	MD	ES	DPT Time	AUX1 [C]	
496	34	34	4	  0d 00:38:10	  0d 00:00:10	0.539	1.817	193.798	3.34	D	1	10-Feb-25 3:18:09 PM	40	
497	34	34	4	  0d 00:38:15	  0d 00:00:15	0.808	2.713	193.792	3.318	D	1	10-Feb-25 3:18:14 PM	40	
498	34	34	4	  0d 00:38:20	  0d 00:00:20	1.077	3.604	193.811	3.298	D	1	10-Feb-25 3:18:19 PM	40	
499	34	34	4	  0d 00:38:25	  0d 00:00:25	1.346	4.489	193.792	3.281	D	1	10-Feb-25 3:18:24 PM	39	
500	34	34	4	  0d 00:38:30	  0d 00:00:30	1.614	5.365	193.776	3.264	D	129	10-Feb-25 3:18:29 PM	39	
501	34	34	5	  0d 00:38:30	  0d 00:00:0	0.000	0.001	193.826	3.918	C	0	10-Feb-25 3:18:29 PM	39	
502	34	34	5	  0d 00:38:35	  0d 00:00:5	0.269	1.069	193.798	3.992	C	1	10-Feb-25 3:18:34 PM	39	
503	34	34	5	  0d 00:38:40	  0d 00:00:10	0.539	2.148	193.798	4.023	C	1	10-Feb-25 3:18:39 PM	39	
504	34	34	5	  0d 00:38:45	  0d 00:00:15	0.808	3.234	193.826	4.047	C	1	10-Feb-25 3:18:44 PM	40	
505	34	34	5	  0d 00:38:50	  0d 00:00:20	1.077	4.326	193.78	4.066	C	1	10-Feb-25 3:18:49 PM	40	
506	34	34	5	  0d 00:38:55	  0d 00:00:25	1.346	5.422	193.776	4.082	C	1	10-Feb-25 3:18:54 PM	40	
507	34	34	5	  0d 00:39:0	  0d 00:00:30	1.614	6.517	193.795	4.099	C	129	10-Feb-25 3:18:59 PM	41	
508	35	35	4	  0d 00:39:0	  0d 00:00:0	0.000	0.001	193.798	3.451	D	0	10-Feb-25 3:19:00 PM	41	
509	35	35	4	  0d 00:39:5	  0d 00:00:5	0.269	0.915	193.801	3.369	D	1	10-Feb-25 3:19:05 PM	41	
510	35	35	4	  0d 00:39:10	  0d 00:00:10	0.539	1.818	193.805	3.34	D	1	10-Feb-25 3:19:10 PM	40	
511	35	35	4	  0d 00:39:15	  0d 00:00:15	0.808	2.714	193.801	3.319	D	1	10-Feb-25 3:19:15 PM	40	
512	35	35	4	  0d 00:39:20	  0d 00:00:20	1.077	3.605	193.801	3.3	D	1	10-Feb-25 3:19:20 PM	40	
513	35	35	4	  0d 00:39:25	  0d 00:00:25	1.346	4.491	193.805	3.281	D	1	10-Feb-25 3:19:25 PM	39	
514	35	35	4	  0d 00:39:30	  0d 00:00:30	1.614	5.366	193.805	3.265	D	129	10-Feb-25 3:19:30 PM	39	
515	35	35	5	  0d 00:39:30	  0d 00:00:0	0.000	0.001	193.817	3.916	C	0	10-Feb-25 3:19:30 PM	39	
516	35	35	5	  0d 00:39:35	  0d 00:00:5	0.269	1.068	193.814	3.99	C	1	10-Feb-25 3:19:35 PM	39	
517	35	35	5	  0d 00:39:40	  0d 00:00:10	0.539	2.147	193.792	4.023	C	1	10-Feb-25 3:19:40 PM	39	
518	35	35	5	  0d 00:39:45	  0d 00:00:15	0.808	3.233	193.795	4.045	C	1	10-Feb-25 3:19:45 PM	40	
519	35	35	5	  0d 00:39:50	  0d 00:00:20	1.077	4.325	193.805	4.065	C	1	10-Feb-25 3:19:50 PM	40	
520	35	35	5	  0d 00:39:55	  0d 00:00:25	1.346	5.422	193.78	4.082	C	1	10-Feb-25 3:19:55 PM	40	
521	35	35	5	  0d 00:40:0	  0d 00:00:30	1.614	6.516	193.795	4.097	C	129	10-Feb-25 3:20:00 PM	40	
522	36	36	4	  0d 00:40:0	  0d 00:00:0	0.000	0.001	193.823	3.452	D	0	10-Feb-25 3:20:00 PM	40	
523	36	36	4	  0d 00:40:5	  0d 00:00:5	0.269	0.916	193.798	3.37	D	1	10-Feb-25 3:20:05 PM	41	
524	36	36	4	  0d 00:40:10	  0d 00:00:10	0.539	1.819	193.801	3.342	D	1	10-Feb-25 3:20:10 PM	40	
525	36	36	4	  0d 00:40:15	  0d 00:00:15	0.808	2.715	193.783	3.319	D	1	10-Feb-25 3:20:15 PM	40	
526	36	36	4	  0d 00:40:20	  0d 00:00:20	1.077	3.606	193.792	3.3	D	1	10-Feb-25 3:20:20 PM	39	
527	36	36	4	  0d 00:40:25	  0d 00:00:25	1.346	4.492	193.805	3.282	D	1	10-Feb-25 3:20:25 PM	39	
528	36	36	4	  0d 00:40:30	  0d 00:00:30	1.614	5.368	193.786	3.266	D	129	10-Feb-25 3:20:30 PM	39	
529	36	36	5	  0d 00:40:30	  0d 00:00:0	0.000	0.001	193.839	3.915	C	0	10-Feb-25 3:20:30 PM	39	
530	36	36	5	  0d 00:40:35	  0d 00:00:5	0.269	1.068	193.776	3.99	C	1	10-Feb-25 3:20:35 PM	39	
531	36	36	5	  0d 00:40:40	  0d 00:00:10	0.539	2.146	193.767	4.022	C	1	10-Feb-25 3:20:40 PM	39	
532	36	36	5	  0d 00:40:45	  0d 00:00:15	0.808	3.232	193.773	4.045	C	1	10-Feb-25 3:20:45 PM	40	
533	36	36	5	  0d 00:40:50	  0d 00:00:20	1.077	4.324	193.811	4.066	C	1	10-Feb-25 3:20:50 PM	40	
534	36	36	5	  0d 00:40:55	  0d 00:00:25	1.346	5.42	193.817	4.081	C	1	10-Feb-25 3:20:55 PM	40	
535	36	36	5	  0d 00:41:0	  0d 00:00:30	1.614	6.514	193.801	4.097	C	129	10-Feb-25 3:21:00 PM	40	
536	37	37	4	  0d 00:41:0	  0d 00:00:0	0.000	0.001	193.801	3.453	D	0	10-Feb-25 3:21:00 PM	40	
537	37	37	4	  0d 00:41:5	  0d 00:00:5	0.269	0.916	193.801	3.371	D	1	10-Feb-25 3:21:05 PM	40	
538	37	37	4	  0d 00:41:10	  0d 00:00:10	0.539	1.819	193.817	3.342	D	1	10-Feb-25 3:21:10 PM	40	
539	37	37	4	  0d 00:41:15	  0d 00:00:15	0.808	2.716	193.795	3.321	D	1	10-Feb-25 3:21:15 PM	40	
540	37	37	4	  0d 00:41:20	  0d 00:00:20	1.077	3.607	193.795	3.302	D	1	10-Feb-25 3:21:20 PM	39	
541	37	37	4	  0d 00:41:25	  0d 00:00:25	1.346	4.493	193.798	3.283	D	1	10-Feb-25 3:21:25 PM	39	
542	37	37	4	  0d 00:41:30	  0d 00:00:30	1.614	5.369	193.798	3.267	D	129	10-Feb-25 3:21:30 PM	39	
543	37	37	5	  0d 00:41:30	  0d 00:00:0	0.000	0.001	193.77	3.916	C	0	10-Feb-25 3:21:30 PM	39	
544	37	37	5	  0d 00:41:35	  0d 00:00:5	0.269	1.068	193.836	3.989	C	1	10-Feb-25 3:21:35 PM	39	
545	37	37	5	  0d 00:41:40	  0d 00:00:10	0.539	2.146	193.792	4.022	C	1	10-Feb-25 3:21:40 PM	39	
546	37	37	5	  0d 00:41:45	  0d 00:00:15	0.808	3.231	193.792	4.043	C	1	10-Feb-25 3:21:45 PM	40	
547	37	37	5	  0d 00:41:50	  0d 00:00:20	1.077	4.322	193.801	4.063	C	1	10-Feb-25 3:21:50 PM	40	
548	37	37	5	  0d 00:41:55	  0d 00:00:25	1.346	5.418	193.795	4.079	C	1	10-Feb-25 3:21:55 PM	40	
549	37	37	5	  0d 00:42:0	  0d 00:00:30	1.614	6.512	193.814	4.096	C	129	10-Feb-25 3:22:00 PM	40	
550	38	38	4	  0d 00:42:0	  0d 00:00:0	0.000	0.001	193.823	3.454	D	0	10-Feb-25 3:22:00 PM	40	
551	38	38	4	  0d 00:42:5	  0d 00:00:5	0.269	0.916	193.801	3.372	D	1	10-Feb-25 3:22:05 PM	40	
552	38	38	4	  0d 00:42:10	  0d 00:00:10	0.539	1.82	193.795	3.343	D	1	10-Feb-25 3:22:10 PM	40	
553	38	38	4	  0d 00:42:15	  0d 00:00:15	0.808	2.717	193.805	3.321	D	1	10-Feb-25 3:22:15 PM	40	
554	38	38	4	  0d 00:42:20	  0d 00:00:20	1.077	3.608	193.795	3.302	D	1	10-Feb-25 3:22:20 PM	39	
555	38	38	4	  0d 00:42:25	  0d 00:00:25	1.346	4.494	193.817	3.283	D	1	10-Feb-25 3:22:25 PM	39	
556	38	38	4	  0d 00:42:30	  0d 00:00:30	1.614	5.371	193.789	3.268	D	129	10-Feb-25 3:22:30 PM	39	
557	38	38	5	  0d 00:42:30	  0d 00:00:0	0.000	0.001	193.792	3.912	C	0	10-Feb-25 3:22:30 PM	39	
558	38	38	5	  0d 00:42:35	  0d 00:00:5	0.269	1.067	193.792	3.988	C	1	10-Feb-25 3:22:35 PM	39	
559	38	38	5	  0d 00:42:40	  0d 00:00:10	0.539	2.145	193.783	4.02	C	1	10-Feb-25 3:22:40 PM	39	
560	38	38	5	  0d 00:42:45	  0d 00:00:15	0.808	3.231	193.789	4.043	C	1	10-Feb-25 3:22:45 PM	40	
561	38	38	5	  0d 00:42:50	  0d 00:00:20	1.077	4.322	193.801	4.064	C	1	10-Feb-25 3:22:50 PM	40	
562	38	38	5	  0d 00:42:55	  0d 00:00:25	1.346	5.417	193.808	4.079	C	1	10-Feb-25 3:22:55 PM	40	
563	38	38	5	  0d 00:43:0	  0d 00:00:30	1.614	6.511	193.776	4.095	C	129	10-Feb-25 3:23:00 PM	40	
564	39	39	4	  0d 00:43:0	  0d 00:00:0	0.000	0.001	193.817	3.454	D	0	10-Feb-25 3:23:01 PM	40	
565	39	39	4	  0d 00:43:5	  0d 00:00:5	0.269	0.916	193.801	3.372	D	1	10-Feb-25 3:23:06 PM	40	
566	39	39	4	  0d 00:43:10	  0d 00:00:10	0.539	1.82	193.808	3.344	D	1	10-Feb-25 3:23:11 PM	40	
567	39	39	4	  0d 00:43:15	  0d 00:00:15	0.808	2.717	193.798	3.322	D	1	10-Feb-25 3:23:16 PM	40	
568	39	39	4	  0d 00:43:20	  0d 00:00:20	1.077	3.609	193.805	3.303	D	1	10-Feb-25 3:23:21 PM	39	
569	39	39	4	  0d 00:43:25	  0d 00:00:25	1.346	4.495	193.795	3.284	D	1	10-Feb-25 3:23:26 PM	39	
570	39	39	4	  0d 00:43:30	  0d 00:00:30	1.614	5.372	193.795	3.269	D	129	10-Feb-25 3:23:30 PM	39	
571	39	39	5	  0d 00:43:30	  0d 00:00:0	0.000	0.001	193.767	3.912	C	0	10-Feb-25 3:23:31 PM	39	
572	39	39	5	  0d 00:43:35	  0d 00:00:5	0.269	1.067	193.792	3.987	C	1	10-Feb-25 3:23:36 PM	39	
573	39	39	5	  0d 00:43:40	  0d 00:00:10	0.539	2.145	193.786	4.018	C	1	10-Feb-25 3:23:41 PM	39	
574	39	39	5	  0d 00:43:45	  0d 00:00:15	0.808	3.23	193.82	4.041	C	1	10-Feb-25 3:23:46 PM	39	
575	39	39	5	  0d 00:43:50	  0d 00:00:20	1.077	4.32	193.811	4.062	C	1	10-Feb-25 3:23:51 PM	40	
576	39	39	5	  0d 00:43:55	  0d 00:00:25	1.346	5.416	193.808	4.079	C	1	10-Feb-25 3:23:56 PM	40	
577	39	39	5	  0d 00:44:0	  0d 00:00:30	1.614	6.509	193.792	4.095	C	129	10-Feb-25 3:24:01 PM	40	
578	40	40	4	  0d 00:44:0	  0d 00:00:0	0.000	0.001	193.848	3.456	D	0	10-Feb-25 3:24:01 PM	40	
579	40	40	4	  0d 00:44:5	  0d 00:00:5	0.269	0.917	193.798	3.374	D	1	10-Feb-25 3:24:06 PM	40	
580	40	40	4	  0d 00:44:10	  0d 00:00:10	0.539	1.82	193.792	3.345	D	1	10-Feb-25 3:24:11 PM	40	
581	40	40	4	  0d 00:44:15	  0d 00:00:15	0.808	2.718	193.808	3.323	D	1	10-Feb-25 3:24:16 PM	40	
582	40	40	4	  0d 00:44:20	  0d 00:00:20	1.077	3.61	193.789	3.304	D	1	10-Feb-25 3:24:21 PM	39	
583	40	40	4	  0d 00:44:25	  0d 00:00:25	1.346	4.496	193.792	3.285	D	1	10-Feb-25 3:24:26 PM	39	
584	40	40	4	  0d 00:44:30	  0d 00:00:30	1.614	5.373	193.808	3.269	D	129	10-Feb-25 3:24:31 PM	39	
585	40	40	5	  0d 00:44:30	  0d 00:00:0	0.000	0.001	193.792	3.911	C	0	10-Feb-25 3:24:31 PM	39	
586	40	40	5	  0d 00:44:35	  0d 00:00:5	0.269	1.067	193.814	3.986	C	1	10-Feb-25 3:24:36 PM	39	
587	40	40	5	  0d 00:44:40	  0d 00:00:10	0.539	2.144	193.786	4.018	C	1	10-Feb-25 3:24:41 PM	39	
588	40	40	5	  0d 00:44:45	  0d 00:00:15	0.808	3.229	193.805	4.04	C	1	10-Feb-25 3:24:46 PM	39	
589	40	40	5	  0d 00:44:50	  0d 00:00:20	1.077	4.32	193.811	4.061	C	1	10-Feb-25 3:24:51 PM	40	
590	40	40	5	  0d 00:44:55	  0d 00:00:25	1.346	5.415	193.773	4.076	C	1	10-Feb-25 3:24:56 PM	40	
591	40	40	5	  0d 00:45:0	  0d 00:00:30	1.614	6.508	193.792	4.094	C	129	10-Feb-25 3:25:01 PM	40	
592	41	41	4	  0d 00:45:0	  0d 00:00:0	0.000	0.001	193.814	3.457	D	0	10-Feb-25 3:25:01 PM	40	
593	41	41	4	  0d 00:45:5	  0d 00:00:5	0.269	0.917	193.792	3.375	D	1	10-Feb-25 3:25:06 PM	40	
594	41	41	4	  0d 00:45:10	  0d 00:00:10	0.539	1.821	193.805	3.346	D	1	10-Feb-25 3:25:11 PM	40	
595	41	41	4	  0d 00:45:15	  0d 00:00:15	0.808	2.718	193.805	3.324	D	1	10-Feb-25 3:25:16 PM	40	
596	41	41	4	  0d 00:45:20	  0d 00:00:20	1.077	3.61	193.805	3.306	D	1	10-Feb-25 3:25:21 PM	39	
597	41	41	4	  0d 00:45:25	  0d 00:00:25	1.346	4.498	193.805	3.287	D	1	10-Feb-25 3:25:26 PM	39	
598	41	41	4	  0d 00:45:30	  0d 00:00:30	1.614	5.375	193.798	3.271	D	129	10-Feb-25 3:25:31 PM	39	
599	41	41	5	  0d 00:45:30	  0d 00:00:0	0.000	0.001	193.761	3.911	C	0	10-Feb-25 3:25:31 PM	39	
600	41	41	5	  0d 00:45:35	  0d 00:00:5	0.269	1.067	193.801	3.985	C	1	10-Feb-25 3:25:36 PM	39	
601	41	41	5	  0d 00:45:40	  0d 00:00:10	0.539	2.144	193.792	4.017	C	1	10-Feb-25 3:25:41 PM	39	
602	41	41	5	  0d 00:45:45	  0d 00:00:15	0.808	3.229	193.833	4.04	C	1	10-Feb-25 3:25:46 PM	39	
603	41	41	5	  0d 00:45:50	  0d 00:00:20	1.077	4.319	193.805	4.06	C	1	10-Feb-25 3:25:51 PM	40	
604	41	41	5	  0d 00:45:55	  0d 00:00:25	1.346	5.414	193.817	4.077	C	1	10-Feb-25 3:25:56 PM	40	
605	41	41	5	  0d 00:46:0	  0d 00:00:30	1.614	6.507	193.792	4.092	C	129	10-Feb-25 3:26:01 PM	40	
606	42	42	4	  0d 00:46:0	  0d 00:00:0	0.000	0.001	193.851	3.457	D	0	10-Feb-25 3:26:01 PM	40	
607	42	42	4	  0d 00:46:5	  0d 00:00:5	0.269	0.917	193.808	3.376	D	1	10-Feb-25 3:26:06 PM	40	
608	42	42	4	  0d 00:46:10	  0d 00:00:10	0.539	1.821	193.801	3.345	D	1	10-Feb-25 3:26:11 PM	40	
609	42	42	4	  0d 00:46:15	  0d 00:00:15	0.808	2.719	193.78	3.324	D	1	10-Feb-25 3:26:16 PM	39	
610	42	42	4	  0d 00:46:20	  0d 00:00:20	1.077	3.611	193.801	3.305	D	1	10-Feb-25 3:26:21 PM	39	
611	42	42	4	  0d 00:46:25	  0d 00:00:25	1.346	4.499	193.811	3.288	D	1	10-Feb-25 3:26:26 PM	39	
612	42	42	4	  0d 00:46:30	  0d 00:00:30	1.614	5.376	193.811	3.27	D	129	10-Feb-25 3:26:31 PM	39	
613	42	42	5	  0d 00:46:30	  0d 00:00:0	0.000	0.001	193.78	3.905	C	0	10-Feb-25 3:26:31 PM	39	
614	42	42	5	  0d 00:46:35	  0d 00:00:5	0.269	1.067	193.773	3.985	C	1	10-Feb-25 3:26:36 PM	39	
615	42	42	5	  0d 00:46:40	  0d 00:00:10	0.539	2.144	193.811	4.015	C	1	10-Feb-25 3:26:41 PM	39	
616	42	42	5	  0d 00:46:45	  0d 00:00:15	0.808	3.228	193.78	4.039	C	1	10-Feb-25 3:26:46 PM	39	
617	42	42	5	  0d 00:46:50	  0d 00:00:20	1.077	4.318	193.798	4.059	C	1	10-Feb-25 3:26:51 PM	40	
618	42	42	5	  0d 00:46:55	  0d 00:00:25	1.346	5.413	193.811	4.077	C	1	10-Feb-25 3:26:56 PM	40	
619	42	42	5	  0d 00:47:0	  0d 00:00:30	1.614	6.506	193.786	4.092	C	129	10-Feb-25 3:27:01 PM	40	
620	43	43	4	  0d 00:47:0	  0d 00:00:0	0.000	0.001	193.789	3.459	D	0	10-Feb-25 3:27:01 PM	40	
621	43	43	4	  0d 00:47:5	  0d 00:00:5	0.269	0.917	193.811	3.378	D	1	10-Feb-25 3:27:06 PM	40	
622	43	43	4	  0d 00:47:10	  0d 00:00:10	0.539	1.822	193.795	3.348	D	1	10-Feb-25 3:27:11 PM	40	
623	43	43	4	  0d 00:47:15	  0d 00:00:15	0.808	2.72	193.792	3.325	D	1	10-Feb-25 3:27:16 PM	39	
624	43	43	4	  0d 00:47:20	  0d 00:00:20	1.077	3.612	193.808	3.306	D	1	10-Feb-25 3:27:21 PM	39	
625	43	43	4	  0d 00:47:25	  0d 00:00:25	1.346	4.499	193.808	3.288	D	1	10-Feb-25 3:27:26 PM	39	
626	43	43	4	  0d 00:47:30	  0d 00:00:30	1.614	5.377	193.811	3.272	D	129	10-Feb-25 3:27:31 PM	39	
627	43	43	5	  0d 00:47:30	  0d 00:00:0	0.000	0.001	193.826	3.909	C	0	10-Feb-25 3:27:32 PM	39	
628	43	43	5	  0d 00:47:35	  0d 00:00:5	0.269	1.066	193.792	3.983	C	1	10-Feb-25 3:27:37 PM	39	
629	43	43	5	  0d 00:47:40	  0d 00:00:10	0.539	2.143	193.82	4.017	C	1	10-Feb-25 3:27:42 PM	39	
630	43	43	5	  0d 00:47:45	  0d 00:00:15	0.808	3.227	193.808	4.039	C	1	10-Feb-25 3:27:47 PM	39	
631	43	43	5	  0d 00:47:50	  0d 00:00:20	1.077	4.317	193.795	4.059	C	1	10-Feb-25 3:27:52 PM	40	
632	43	43	5	  0d 00:47:55	  0d 00:00:25	1.346	5.411	193.811	4.076	C	1	10-Feb-25 3:27:57 PM	40	
633	43	43	5	  0d 00:48:0	  0d 00:00:30	1.614	6.504	193.773	4.091	C	129	10-Feb-25 3:28:02 PM	40	
634	44	44	4	  0d 00:48:0	  0d 00:00:0	0.000	0.001	193.823	3.46	D	0	10-Feb-25 3:28:02 PM	40	
635	44	44	4	  0d 00:48:5	  0d 00:00:5	0.269	0.917	193.801	3.377	D	1	10-Feb-25 3:28:07 PM	40	
636	44	44	4	  0d 00:48:10	  0d 00:00:10	0.539	1.822	193.808	3.348	D	1	10-Feb-25 3:28:12 PM	40	
637	44	44	4	  0d 00:48:15	  0d 00:00:15	0.808	2.72	193.801	3.325	D	1	10-Feb-25 3:28:17 PM	39	
638	44	44	4	  0d 00:48:20	  0d 00:00:20	1.077	3.613	193.801	3.307	D	1	10-Feb-25 3:28:22 PM	39	
639	44	44	4	  0d 00:48:25	  0d 00:00:25	1.346	4.501	193.792	3.289	D	1	10-Feb-25 3:28:27 PM	39	
640	44	44	4	  0d 00:48:30	  0d 00:00:30	1.614	5.378	193.795	3.272	D	129	10-Feb-25 3:28:32 PM	39	
641	44	44	5	  0d 00:48:30	  0d 00:00:0	0.000	0.001	193.817	3.907	C	0	10-Feb-25 3:28:32 PM	39	
642	44	44	5	  0d 00:48:35	  0d 00:00:5	0.269	1.066	193.798	3.983	C	1	10-Feb-25 3:28:37 PM	39	
643	44	44	5	  0d 00:48:40	  0d 00:00:10	0.539	2.143	193.805	4.012	C	1	10-Feb-25 3:28:42 PM	39	
644	44	44	5	  0d 00:48:45	  0d 00:00:15	0.808	3.226	193.798	4.037	C	1	10-Feb-25 3:28:47 PM	39	
645	44	44	5	  0d 00:48:50	  0d 00:00:20	1.077	4.316	193.798	4.058	C	1	10-Feb-25 3:28:52 PM	40	
646	44	44	5	  0d 00:48:55	  0d 00:00:25	1.346	5.411	193.783	4.073	C	1	10-Feb-25 3:28:57 PM	40	
647	44	44	5	  0d 00:49:0	  0d 00:00:30	1.614	6.503	193.789	4.09	C	129	10-Feb-25 3:29:02 PM	40	
648	45	45	4	  0d 00:49:0	  0d 00:00:0	0.000	0.001	193.808	3.46	D	0	10-Feb-25 3:29:02 PM	40	
649	45	45	4	  0d 00:49:5	  0d 00:00:5	0.269	0.918	193.808	3.379	D	1	10-Feb-25 3:29:07 PM	40	
650	45	45	4	  0d 00:49:10	  0d 00:00:10	0.539	1.823	193.811	3.349	D	1	10-Feb-25 3:29:12 PM	40	
651	45	45	4	  0d 00:49:15	  0d 00:00:15	0.808	2.721	193.805	3.329	D	1	10-Feb-25 3:29:17 PM	39	
652	45	45	4	  0d 00:49:20	  0d 00:00:20	1.077	3.614	193.805	3.308	D	1	10-Feb-25 3:29:22 PM	39	
653	45	45	4	  0d 00:49:25	  0d 00:00:25	1.346	4.502	193.795	3.29	D	1	10-Feb-25 3:29:27 PM	39	
654	45	45	4	  0d 00:49:30	  0d 00:00:30	1.614	5.379	193.801	3.273	D	129	10-Feb-25 3:29:32 PM	39	
655	45	45	5	  0d 00:49:30	  0d 00:00:0	0.000	0.001	193.82	3.906	C	0	10-Feb-25 3:29:32 PM	39	
656	45	45	5	  0d 00:49:35	  0d 00:00:5	0.269	1.066	193.808	3.982	C	1	10-Feb-25 3:29:37 PM	39	
657	45	45	5	  0d 00:49:40	  0d 00:00:10	0.539	2.142	193.826	4.012	C	1	10-Feb-25 3:29:42 PM	39	
658	45	45	5	  0d 00:49:45	  0d 00:00:15	0.808	3.226	193.801	4.037	C	1	10-Feb-25 3:29:47 PM	39	
659	45	45	5	  0d 00:49:50	  0d 00:00:20	1.077	4.315	193.808	4.057	C	1	10-Feb-25 3:29:52 PM	39	
660	45	45	5	  0d 00:49:55	  0d 00:00:25	1.346	5.41	193.808	4.074	C	1	10-Feb-25 3:29:57 PM	40	
661	45	45	5	  0d 00:50:0	  0d 00:00:30	1.614	6.502	193.798	4.09	C	129	10-Feb-25 3:30:02 PM	40	
662	46	46	4	  0d 00:50:0	  0d 00:00:0	0.000	0.001	193.836	3.461	D	0	10-Feb-25 3:30:02 PM	40	
663	46	46	4	  0d 00:50:5	  0d 00:00:5	0.269	0.918	193.805	3.378	D	1	10-Feb-25 3:30:07 PM	40	
664	46	46	4	  0d 00:50:10	  0d 00:00:10	0.539	1.823	193.823	3.35	D	1	10-Feb-25 3:30:12 PM	40	
665	46	46	4	  0d 00:50:15	  0d 00:00:15	0.808	2.721	193.805	3.328	D	1	10-Feb-25 3:30:17 PM	39	
666	46	46	4	  0d 00:50:20	  0d 00:00:20	1.077	3.614	193.792	3.309	D	1	10-Feb-25 3:30:22 PM	39	
667	46	46	4	  0d 00:50:25	  0d 00:00:25	1.346	4.502	193.805	3.29	D	1	10-Feb-25 3:30:27 PM	39	
668	46	46	4	  0d 00:50:30	  0d 00:00:30	1.614	5.38	193.805	3.274	D	129	10-Feb-25 3:30:32 PM	39	
669	46	46	5	  0d 00:50:30	  0d 00:00:0	0.000	0.001	193.864	3.907	C	0	10-Feb-25 3:30:32 PM	39	
670	46	46	5	  0d 00:50:35	  0d 00:00:5	0.269	1.066	193.808	3.982	C	1	10-Feb-25 3:30:37 PM	39	
671	46	46	5	  0d 00:50:40	  0d 00:00:10	0.539	2.142	193.764	4.015	C	1	10-Feb-25 3:30:42 PM	39	
672	46	46	5	  0d 00:50:45	  0d 00:00:15	0.808	3.226	193.795	4.037	C	1	10-Feb-25 3:30:47 PM	39	
673	46	46	5	  0d 00:50:50	  0d 00:00:20	1.077	4.315	193.82	4.056	C	1	10-Feb-25 3:30:52 PM	39	
674	46	46	5	  0d 00:50:55	  0d 00:00:25	1.346	5.409	193.805	4.073	C	1	10-Feb-25 3:30:57 PM	40	
675	46	46	5	  0d 00:51:0	  0d 00:00:30	1.614	6.501	193.82	4.087	C	129	10-Feb-25 3:31:02 PM	40	
676	47	47	4	  0d 00:51:0	  0d 00:00:0	0.000	0.001	193.817	3.461	D	0	10-Feb-25 3:31:02 PM	40	
677	47	47	4	  0d 00:51:5	  0d 00:00:5	0.269	0.918	193.801	3.381	D	1	10-Feb-25 3:31:07 PM	40	
678	47	47	4	  0d 00:51:10	  0d 00:00:10	0.539	1.823	193.798	3.35	D	1	10-Feb-25 3:31:12 PM	40	
679	47	47	4	  0d 00:51:15	  0d 00:00:15	0.808	2.722	193.805	3.329	D	1	10-Feb-25 3:31:17 PM	39	
680	47	47	4	  0d 00:51:20	  0d 00:00:20	1.077	3.615	193.792	3.309	D	1	10-Feb-25 3:31:22 PM	39	
681	47	47	4	  0d 00:51:25	  0d 00:00:25	1.346	4.504	193.798	3.292	D	1	10-Feb-25 3:31:27 PM	39	
682	47	47	4	  0d 00:51:30	  0d 00:00:30	1.614	5.382	193.795	3.275	D	129	10-Feb-25 3:31:32 PM	39	
683	47	47	5	  0d 00:51:30	  0d 00:00:0	0.000	0.001	193.786	3.904	C	0	10-Feb-25 3:31:33 PM	39	
684	47	47	5	  0d 00:51:35	  0d 00:00:5	0.269	1.065	193.78	3.981	C	1	10-Feb-25 3:31:38 PM	38	
685	47	47	5	  0d 00:51:40	  0d 00:00:10	0.539	2.142	193.801	4.013	C	1	10-Feb-25 3:31:43 PM	39	
686	47	47	5	  0d 00:51:45	  0d 00:00:15	0.808	3.225	193.811	4.037	C	1	10-Feb-25 3:31:48 PM	39	
687	47	47	5	  0d 00:51:50	  0d 00:00:20	1.077	4.314	193.786	4.056	C	1	10-Feb-25 3:31:53 PM	39	
688	47	47	5	  0d 00:51:55	  0d 00:00:25	1.346	5.408	193.817	4.072	C	1	10-Feb-25 3:31:58 PM	40	
689	47	47	5	  0d 00:52:0	  0d 00:00:30	1.614	6.5	193.783	4.088	C	129	10-Feb-25 3:32:03 PM	40	
690	48	48	4	  0d 00:52:0	  0d 00:00:0	0.000	0.001	193.814	3.462	D	0	10-Feb-25 3:32:03 PM	40	
691	48	48	4	  0d 00:52:5	  0d 00:00:5	0.269	0.918	193.805	3.379	D	1	10-Feb-25 3:32:08 PM	40	
692	48	48	4	  0d 00:52:10	  0d 00:00:10	0.539	1.824	193.795	3.35	D	1	10-Feb-25 3:32:13 PM	40	
693	48	48	4	  0d 00:52:15	  0d 00:00:15	0.808	2.722	193.798	3.329	D	1	10-Feb-25 3:32:18 PM	39	
694	48	48	4	  0d 00:52:20	  0d 00:00:20	1.077	3.616	193.801	3.31	D	1	10-Feb-25 3:32:23 PM	39	
695	48	48	4	  0d 00:52:25	  0d 00:00:25	1.346	4.504	193.789	3.292	D	1	10-Feb-25 3:32:28 PM	39	
696	48	48	4	  0d 00:52:30	  0d 00:00:30	1.614	5.383	193.811	3.276	D	129	10-Feb-25 3:32:33 PM	39	
697	48	48	5	  0d 00:52:30	  0d 00:00:0	0.000	0.001	193.801	3.898	C	0	10-Feb-25 3:32:33 PM	39	
