Today's Date:	09 May 2025	Date of Test:	08-May-25 1:46:13 PM
Filename:	Arbitrary file name 2025-05-08 13-46-13_746	Tester Channel:	3
Tester ID:	Maccor #4
Procedure:	E72_C_3_test.000	Description:	C/3 CC disch/ CCCV ch E72 Porsche at 25°C
SCap:	0.0 g
C Rate:	72.199997 A
Rec	Cycle P	Cycle C	Step	Test Time	Step Time	Capacity	Energy	Current	Voltage	MD	ES	DPT Time	AUX1 [C]	
8,100	0	1	5	  0d 04:05:10	  0d 01:55:5	45.696	171.805	23.828	3.413	D	1	08-May-25 5:51:25 PM	28	
8,101	0	1	5	  0d 04:05:11	  0d 01:55:6	45.702	171.828	23.828	3.41	D	1	08-May-25 5:51:26 PM	28	
8,102	0	1	5	  0d 04:05:12	  0d 01:55:7	45.709	171.85	23.825	3.41	D	1	08-May-25 5:51:27 PM	28	
8,103	0	1	5	  0d 04:05:13	  0d 01:55:8	45.715	171.873	23.825	3.409	D	1	08-May-25 5:51:28 PM	28	
8,104	0	1	5	  0d 04:05:14	  0d 01:55:9	45.722	171.895	23.825	3.41	D	1	08-May-25 5:51:29 PM	28	
8,105	0	1	5	  0d 04:05:15	  0d 01:55:10	45.729	171.918	23.821	3.409	D	1	08-May-25 5:51:30 PM	28	
8,106	0	1	5	  0d 04:05:16	  0d 01:55:11	45.735	171.94	23.818	3.412	D	1	08-May-25 5:51:31 PM	28	
8,107	0	1	5	  0d 04:05:17	  0d 01:55:12	45.742	171.963	23.821	3.41	D	1	08-May-25 5:51:32 PM	28	
8,108	0	1	5	  0d 04:05:18	  0d 01:55:13	45.749	171.986	23.825	3.409	D	1	08-May-25 5:51:33 PM	28	
8,109	0	1	5	  0d 04:05:19	  0d 01:55:14	45.755	172.008	23.825	3.409	D	1	08-May-25 5:51:34 PM	28	
8,110	0	1	5	  0d 04:05:20	  0d 01:55:15	45.762	172.031	23.818	3.407	D	1	08-May-25 5:51:35 PM	28	
8,111	0	1	5	  0d 04:05:21	  0d 01:55:16	45.768	172.053	23.831	3.409	D	1	08-May-25 5:51:36 PM	28	
8,112	0	1	5	  0d 04:05:22	  0d 01:55:17	45.775	172.076	23.818	3.41	D	1	08-May-25 5:51:37 PM	28	
8,113	0	1	5	  0d 04:05:23	  0d 01:55:18	45.782	172.098	23.828	3.408	D	1	08-May-25 5:51:38 PM	28	
8,114	0	1	5	  0d 04:05:24	  0d 01:55:19	45.788	172.121	23.831	3.408	D	1	08-May-25 5:51:39 PM	28	
8,115	0	1	5	  0d 04:05:25	  0d 01:55:20	45.795	172.143	23.815	3.409	D	1	08-May-25 5:51:40 PM	28	
8,116	0	1	5	  0d 04:05:26	  0d 01:55:21	45.802	172.166	23.828	3.406	D	1	08-May-25 5:51:41 PM	28	
8,117	0	1	5	  0d 04:05:27	  0d 01:55:22	45.808	172.189	23.821	3.406	D	1	08-May-25 5:51:42 PM	28	
8,118	0	1	5	  0d 04:05:28	  0d 01:55:23	45.815	172.211	23.825	3.411	D	1	08-May-25 5:51:43 PM	28	
8,119	0	1	5	  0d 04:05:29	  0d 01:55:24	45.821	172.234	23.818	3.408	D	1	08-May-25 5:51:44 PM	28	
8,120	0	1	5	  0d 04:05:30	  0d 01:55:25	45.828	172.256	23.825	3.408	D	1	08-May-25 5:51:45 PM	28	
8,121	0	1	5	  0d 04:05:31	  0d 01:55:26	45.835	172.279	23.821	3.408	D	1	08-May-25 5:51:46 PM	28	
8,122	0	1	5	  0d 04:05:32	  0d 01:55:27	45.841	172.301	23.821	3.407	D	1	08-May-25 5:51:47 PM	28	
8,123	0	1	5	  0d 04:05:33	  0d 01:55:28	45.848	172.324	23.825	3.404	D	1	08-May-25 5:51:48 PM	28	
8,124	0	1	5	  0d 04:05:34	  0d 01:55:29	45.854	172.346	23.825	3.411	D	1	08-May-25 5:51:49 PM	28	
8,125	0	1	5	  0d 04:05:35	  0d 01:55:30	45.861	172.369	23.821	3.408	D	1	08-May-25 5:51:50 PM	28	
8,126	0	1	5	  0d 04:05:36	  0d 01:55:31	45.868	172.392	23.828	3.405	D	1	08-May-25 5:51:51 PM	28	
8,127	0	1	5	  0d 04:05:37	  0d 01:55:32	45.874	172.414	23.821	3.407	D	1	08-May-25 5:51:52 PM	28	
8,128	0	1	5	  0d 04:05:38	  0d 01:55:33	45.881	172.437	23.818	3.407	D	1	08-May-25 5:51:53 PM	28	
8,129	0	1	5	  0d 04:05:39	  0d 01:55:34	45.888	172.459	23.828	3.409	D	1	08-May-25 5:51:54 PM	28	
8,130	0	1	5	  0d 04:05:40	  0d 01:55:35	45.894	172.482	23.821	3.406	D	1	08-May-25 5:51:55 PM	28	
8,131	0	1	5	  0d 04:05:41	  0d 01:55:36	45.901	172.504	23.828	3.406	D	1	08-May-25 5:51:56 PM	28	
8,132	0	1	5	  0d 04:05:42	  0d 01:55:37	45.907	172.527	23.821	3.406	D	1	08-May-25 5:51:57 PM	28	
8,133	0	1	5	  0d 04:05:43	  0d 01:55:38	45.914	172.549	23.821	3.407	D	1	08-May-25 5:51:58 PM	28	
8,134	0	1	5	  0d 04:05:44	  0d 01:55:39	45.921	172.572	23.821	3.406	D	1	08-May-25 5:51:59 PM	28	
8,135	0	1	5	  0d 04:05:45	  0d 01:55:40	45.927	172.594	23.825	3.406	D	1	08-May-25 5:52:00 PM	28	
8,136	0	1	5	  0d 04:05:46	  0d 01:55:41	45.934	172.617	23.818	3.405	D	1	08-May-25 5:52:01 PM	28	
8,137	0	1	5	  0d 04:05:47	  0d 01:55:42	45.94	172.639	23.825	3.404	D	1	08-May-25 5:52:02 PM	28	
8,138	0	1	5	  0d 04:05:48	  0d 01:55:43	45.947	172.662	23.821	3.406	D	1	08-May-25 5:52:03 PM	28	
8,139	0	1	5	  0d 04:05:49	  0d 01:55:44	45.954	172.685	23.825	3.408	D	1	08-May-25 5:52:04 PM	28	
8,140	0	1	5	  0d 04:05:50	  0d 01:55:45	45.96	172.707	23.825	3.405	D	1	08-May-25 5:52:05 PM	28	
8,141	0	1	5	  0d 04:05:51	  0d 01:55:46	45.967	172.73	23.825	3.405	D	1	08-May-25 5:52:06 PM	28	
8,142	0	1	5	  0d 04:05:52	  0d 01:55:47	45.974	172.752	23.821	3.405	D	1	08-May-25 5:52:07 PM	28	
8,143	0	1	5	  0d 04:05:53	  0d 01:55:48	45.98	172.775	23.815	3.402	D	1	08-May-25 5:52:08 PM	28	
8,144	0	1	5	  0d 04:05:54	  0d 01:55:49	45.987	172.797	23.825	3.407	D	1	08-May-25 5:52:09 PM	28	
8,145	0	1	5	  0d 04:05:55	  0d 01:55:50	45.993	172.82	23.828	3.405	D	1	08-May-25 5:52:10 PM	28	
8,146	0	1	5	  0d 04:05:56	  0d 01:55:51	46	172.842	23.828	3.404	D	1	08-May-25 5:52:11 PM	28	
8,147	0	1	5	  0d 04:05:57	  0d 01:55:52	46.007	172.865	23.825	3.404	D	1	08-May-25 5:52:12 PM	28	
8,148	0	1	5	  0d 04:05:58	  0d 01:55:53	46.013	172.887	23.818	3.404	D	1	08-May-25 5:52:13 PM	28	
8,149	0	1	5	  0d 04:05:59	  0d 01:55:54	46.02	172.91	23.825	3.405	D	1	08-May-25 5:52:14 PM	28	
8,150	0	1	5	  0d 04:06:0	  0d 01:55:55	46.027	172.932	23.818	3.404	D	1	08-May-25 5:52:15 PM	28	
8,151	0	1	5	  0d 04:06:1	  0d 01:55:56	46.033	172.955	23.828	3.403	D	1	08-May-25 5:52:16 PM	28	
8,152	0	1	5	  0d 04:06:2	  0d 01:55:57	46.04	172.977	23.825	3.403	D	1	08-May-25 5:52:17 PM	28	
8,153	0	1	5	  0d 04:06:3	  0d 01:55:58	46.046	173	23.818	3.404	D	1	08-May-25 5:52:18 PM	28	
8,154	0	1	5	  0d 04:06:4	  0d 01:55:59	46.053	173.022	23.821	3.403	D	1	08-May-25 5:52:19 PM	28	
8,155	0	1	5	  0d 04:06:5	  0d 01:56:0	46.06	173.045	23.821	3.404	D	1	08-May-25 5:52:20 PM	28	
8,156	0	1	5	  0d 04:06:6	  0d 01:56:1	46.066	173.067	23.825	3.406	D	1	08-May-25 5:52:21 PM	28	
8,157	0	1	5	  0d 04:06:7	  0d 01:56:2	46.073	173.09	23.818	3.403	D	1	08-May-25 5:52:22 PM	28	
8,158	0	1	5	  0d 04:06:8	  0d 01:56:3	46.079	173.113	23.818	3.403	D	1	08-May-25 5:52:23 PM	28	
8,159	0	1	5	  0d 04:06:9	  0d 01:56:4	46.086	173.135	23.828	3.403	D	1	08-May-25 5:52:24 PM	28	
8,160	0	1	5	  0d 04:06:10	  0d 01:56:5	46.093	173.158	23.818	3.403	D	1	08-May-25 5:52:25 PM	28	
8,161	0	1	5	  0d 04:06:11	  0d 01:56:6	46.099	173.18	23.828	3.403	D	1	08-May-25 5:52:26 PM	28	
8,162	0	1	5	  0d 04:06:12	  0d 01:56:7	46.106	173.203	23.828	3.402	D	1	08-May-25 5:52:27 PM	28	
8,163	0	1	5	  0d 04:06:13	  0d 01:56:8	46.113	173.225	23.821	3.402	D	1	08-May-25 5:52:28 PM	28	
8,164	0	1	5	  0d 04:06:14	  0d 01:56:9	46.119	173.248	23.828	3.402	D	1	08-May-25 5:52:29 PM	28	
8,165	0	1	5	  0d 04:06:15	  0d 01:56:10	46.126	173.27	23.825	3.402	D	1	08-May-25 5:52:30 PM	28	
8,166	0	1	5	  0d 04:06:16	  0d 01:56:11	46.132	173.293	23.825	3.4	D	1	08-May-25 5:52:31 PM	28	
8,167	0	1	5	  0d 04:06:17	  0d 01:56:12	46.139	173.315	23.818	3.402	D	1	08-May-25 5:52:32 PM	28	
8,168	0	1	5	  0d 04:06:18	  0d 01:56:13	46.146	173.338	23.831	3.401	D	1	08-May-25 5:52:33 PM	28	
8,169	0	1	5	  0d 04:06:19	  0d 01:56:14	46.152	173.36	23.828	3.401	D	1	08-May-25 5:52:34 PM	28	
8,170	0	1	5	  0d 04:06:20	  0d 01:56:15	46.159	173.383	23.821	3.4	D	1	08-May-25 5:52:35 PM	28	
8,171	0	1	5	  0d 04:06:21	  0d 01:56:16	46.165	173.405	23.828	3.401	D	1	08-May-25 5:52:36 PM	28	
8,172	0	1	5	  0d 04:06:22	  0d 01:56:17	46.172	173.428	23.831	3.401	D	1	08-May-25 5:52:37 PM	28	
8,173	0	1	5	  0d 04:06:23	  0d 01:56:18	46.179	173.45	23.825	3.399	D	1	08-May-25 5:52:38 PM	28	
8,174	0	1	5	  0d 04:06:24	  0d 01:56:19	46.185	173.473	23.818	3.4	D	1	08-May-25 5:52:39 PM	28	
8,175	0	1	5	  0d 04:06:25	  0d 01:56:20	46.192	173.495	23.821	3.401	D	1	08-May-25 5:52:40 PM	28	
8,176	0	1	5	  0d 04:06:26	  0d 01:56:21	46.199	173.518	23.818	3.401	D	1	08-May-25 5:52:41 PM	28	
8,177	0	1	5	  0d 04:06:27	  0d 01:56:22	46.205	173.54	23.828	3.4	D	1	08-May-25 5:52:42 PM	28	
8,178	0	1	5	  0d 04:06:28	  0d 01:56:23	46.212	173.563	23.825	3.4	D	1	08-May-25 5:52:43 PM	28	
8,179	0	1	5	  0d 04:06:29	  0d 01:56:24	46.218	173.585	23.828	3.401	D	1	08-May-25 5:52:44 PM	28	
8,180	0	1	5	  0d 04:06:30	  0d 01:56:25	46.225	173.608	23.812	3.4	D	1	08-May-25 5:52:45 PM	28	
8,181	0	1	5	  0d 04:06:31	  0d 01:56:26	46.232	173.63	23.828	3.403	D	1	08-May-25 5:52:46 PM	28	
8,182	0	1	5	  0d 04:06:32	  0d 01:56:27	46.238	173.653	23.821	3.4	D	1	08-May-25 5:52:47 PM	28	
8,183	0	1	5	  0d 04:06:33	  0d 01:56:28	46.245	173.675	23.825	3.399	D	1	08-May-25 5:52:48 PM	28	
8,184	0	1	5	  0d 04:06:34	  0d 01:56:29	46.252	173.698	23.825	3.4	D	1	08-May-25 5:52:49 PM	28	
8,185	0	1	5	  0d 04:06:35	  0d 01:56:30	46.258	173.72	23.828	3.4	D	1	08-May-25 5:52:50 PM	28	
8,186	0	1	5	  0d 04:06:36	  0d 01:56:31	46.265	173.743	23.821	3.396	D	1	08-May-25 5:52:51 PM	28	
8,187	0	1	5	  0d 04:06:37	  0d 01:56:32	46.271	173.765	23.818	3.402	D	1	08-May-25 5:52:52 PM	28	
8,188	0	1	5	  0d 04:06:38	  0d 01:56:33	46.278	173.788	23.821	3.398	D	1	08-May-25 5:52:53 PM	28	
8,189	0	1	5	  0d 04:06:39	  0d 01:56:34	46.285	173.81	23.831	3.399	D	1	08-May-25 5:52:54 PM	28	
8,190	0	1	5	  0d 04:06:40	  0d 01:56:35	46.291	173.833	23.821	3.399	D	1	08-May-25 5:52:55 PM	28	
8,191	0	1	5	  0d 04:06:41	  0d 01:56:36	46.298	173.855	23.831	3.398	D	1	08-May-25 5:52:56 PM	28	
8,192	0	1	5	  0d 04:06:42	  0d 01:56:37	46.304	173.878	23.818	3.396	D	1	08-May-25 5:52:57 PM	28	
8,193	0	1	5	  0d 04:06:43	  0d 01:56:38	46.311	173.9	23.825	3.401	D	1	08-May-25 5:52:58 PM	28	
8,194	0	1	5	  0d 04:06:44	  0d 01:56:39	46.318	173.923	23.821	3.399	D	1	08-May-25 5:52:59 PM	28	
8,195	0	1	5	  0d 04:06:45	  0d 01:56:40	46.324	173.945	23.815	3.398	D	1	08-May-25 5:53:00 PM	28	
8,196	0	1	5	  0d 04:06:46	  0d 01:56:41	46.331	173.968	23.831	3.399	D	1	08-May-25 5:53:01 PM	28	
8,197	0	1	5	  0d 04:06:47	  0d 01:56:42	46.338	173.99	23.821	3.398	D	1	08-May-25 5:53:02 PM	28	
8,198	0	1	5	  0d 04:06:48	  0d 01:56:43	46.344	174.013	23.821	3.398	D	1	08-May-25 5:53:03 PM	28	
8,199	0	1	5	  0d 04:06:49	  0d 01:56:44	46.351	174.035	23.825	3.397	D	1	08-May-25 5:53:04 PM	28	
8,200	0	1	5	  0d 04:06:50	  0d 01:56:45	46.357	174.058	23.825	3.398	D	1	08-May-25 5:53:05 PM	28	
8,201	0	1	5	  0d 04:06:51	  0d 01:56:46	46.364	174.08	23.828	3.397	D	1	08-May-25 5:53:06 PM	28	
8,202	0	1	5	  0d 04:06:52	  0d 01:56:47	46.371	174.103	23.831	3.397	D	1	08-May-25 5:53:07 PM	28	
8,203	0	1	5	  0d 04:06:53	  0d 01:56:48	46.377	174.125	23.828	3.397	D	1	08-May-25 5:53:08 PM	28	
8,204	0	1	5	  0d 04:06:54	  0d 01:56:49	46.384	174.148	23.828	3.397	D	1	08-May-25 5:53:09 PM	28	
8,205	0	1	5	  0d 04:06:55	  0d 01:56:50	46.39	174.17	23.825	3.396	D	1	08-May-25 5:53:10 PM	28	
8,206	0	1	5	  0d 04:06:56	  0d 01:56:51	46.397	174.192	23.821	3.397	D	1	08-May-25 5:53:11 PM	28	
8,207	0	1	5	  0d 04:06:57	  0d 01:56:52	46.404	174.215	23.818	3.397	D	1	08-May-25 5:53:12 PM	28	
8,208	0	1	5	  0d 04:06:58	  0d 01:56:53	46.41	174.237	23.821	3.394	D	1	08-May-25 5:53:13 PM	28	
8,209	0	1	5	  0d 04:06:59	  0d 01:56:54	46.417	174.26	23.825	3.399	D	1	08-May-25 5:53:14 PM	28	
8,210	0	1	5	  0d 04:07:0	  0d 01:56:55	46.424	174.282	23.828	3.397	D	1	08-May-25 5:53:15 PM	28	
8,211	0	1	5	  0d 04:07:1	  0d 01:56:56	46.43	174.305	23.818	3.395	D	1	08-May-25 5:53:16 PM	28	
8,212	0	1	5	  0d 04:07:2	  0d 01:56:57	46.437	174.327	23.815	3.397	D	1	08-May-25 5:53:17 PM	28	
8,213	0	1	5	  0d 04:07:3	  0d 01:56:58	46.443	174.35	23.821	3.396	D	1	08-May-25 5:53:18 PM	28	
8,214	0	1	5	  0d 04:07:4	  0d 01:56:59	46.45	174.372	23.831	3.396	D	1	08-May-25 5:53:19 PM	28	
8,215	0	1	5	  0d 04:07:5	  0d 01:57:0	46.457	174.395	23.818	3.397	D	1	08-May-25 5:53:20 PM	28	
8,216	0	1	5	  0d 04:07:6	  0d 01:57:1	46.463	174.417	23.828	3.396	D	1	08-May-25 5:53:21 PM	28	
8,217	0	1	5	  0d 04:07:7	  0d 01:57:2	46.47	174.44	23.821	3.393	D	1	08-May-25 5:53:22 PM	28	
8,218	0	1	5	  0d 04:07:8	  0d 01:57:3	46.477	174.462	23.812	3.397	D	1	08-May-25 5:53:23 PM	28	
8,219	0	1	5	  0d 04:07:9	  0d 01:57:4	46.483	174.485	23.828	3.392	D	1	08-May-25 5:53:24 PM	28	
8,220	0	1	5	  0d 04:07:10	  0d 01:57:5	46.49	174.507	23.828	3.395	D	1	08-May-25 5:53:25 PM	28	
8,221	0	1	5	  0d 04:07:11	  0d 01:57:6	46.496	174.53	23.831	3.395	D	1	08-May-25 5:53:26 PM	28	
8,222	0	1	5	  0d 04:07:12	  0d 01:57:7	46.503	174.552	23.818	3.394	D	1	08-May-25 5:53:27 PM	28	
8,223	0	1	5	  0d 04:07:13	  0d 01:57:8	46.51	174.574	23.828	3.391	D	1	08-May-25 5:53:28 PM	28	
8,224	0	1	5	  0d 04:07:14	  0d 01:57:9	46.516	174.597	23.818	3.398	D	1	08-May-25 5:53:29 PM	28	
8,225	0	1	5	  0d 04:07:15	  0d 01:57:10	46.523	174.619	23.821	3.394	D	1	08-May-25 5:53:30 PM	28	
8,226	0	1	5	  0d 04:07:16	  0d 01:57:11	46.529	174.642	23.825	3.39	D	1	08-May-25 5:53:31 PM	28	
8,227	0	1	5	  0d 04:07:17	  0d 01:57:12	46.536	174.664	23.821	3.391	D	1	08-May-25 5:53:32 PM	28	
8,228	0	1	5	  0d 04:07:18	  0d 01:57:13	46.543	174.687	23.828	3.394	D	1	08-May-25 5:53:33 PM	28	
8,229	0	1	5	  0d 04:07:19	  0d 01:57:14	46.549	174.709	23.825	3.395	D	1	08-May-25 5:53:34 PM	28	
8,230	0	1	5	  0d 04:07:20	  0d 01:57:15	46.556	174.732	23.818	3.393	D	1	08-May-25 5:53:35 PM	28	
8,231	0	1	5	  0d 04:07:21	  0d 01:57:16	46.563	174.754	23.818	3.396	D	1	08-May-25 5:53:36 PM	28	
8,232	0	1	5	  0d 04:07:22	  0d 01:57:17	46.569	174.777	23.828	3.391	D	1	08-May-25 5:53:37 PM	28	
8,233	0	1	5	  0d 04:07:23	  0d 01:57:18	46.576	174.799	23.821	3.394	D	1	08-May-25 5:53:38 PM	28	
8,234	0	1	5	  0d 04:07:24	  0d 01:57:19	46.582	174.822	23.825	3.393	D	1	08-May-25 5:53:39 PM	28	
8,235	0	1	5	  0d 04:07:25	  0d 01:57:20	46.589	174.844	23.831	3.394	D	1	08-May-25 5:53:40 PM	28	
8,236	0	1	5	  0d 04:07:26	  0d 01:57:21	46.596	174.866	23.821	3.392	D	1	08-May-25 5:53:41 PM	28	
8,237	0	1	5	  0d 04:07:27	  0d 01:57:22	46.602	174.889	23.825	3.394	D	1	08-May-25 5:53:42 PM	28	
8,238	0	1	5	  0d 04:07:28	  0d 01:57:23	46.609	174.911	23.828	3.388	D	1	08-May-25 5:53:43 PM	28	
8,239	0	1	5	  0d 04:07:29	  0d 01:57:24	46.615	174.934	23.821	3.395	D	1	08-May-25 5:53:44 PM	28	
8,240	0	1	5	  0d 04:07:30	  0d 01:57:25	46.622	174.956	23.825	3.392	D	1	08-May-25 5:53:45 PM	28	
8,241	0	1	5	  0d 04:07:31	  0d 01:57:26	46.629	174.979	23.821	3.392	D	1	08-May-25 5:53:46 PM	28	
8,242	0	1	5	  0d 04:07:32	  0d 01:57:27	46.635	175.001	23.831	3.393	D	1	08-May-25 5:53:47 PM	28	
8,243	0	1	5	  0d 04:07:33	  0d 01:57:28	46.642	175.024	23.825	3.391	D	1	08-May-25 5:53:48 PM	28	
8,244	0	1	5	  0d 04:07:34	  0d 01:57:29	46.649	175.046	23.821	3.392	D	1	08-May-25 5:53:49 PM	28	
8,245	0	1	5	  0d 04:07:35	  0d 01:57:30	46.655	175.068	23.815	3.392	D	1	08-May-25 5:53:50 PM	28	
8,246	0	1	5	  0d 04:07:36	  0d 01:57:31	46.662	175.091	23.831	3.391	D	1	08-May-25 5:53:51 PM	28	
8,247	0	1	5	  0d 04:07:37	  0d 01:57:32	46.668	175.113	23.818	3.391	D	1	08-May-25 5:53:52 PM	28	
8,248	0	1	5	  0d 04:07:38	  0d 01:57:33	46.675	175.136	23.828	3.391	D	1	08-May-25 5:53:53 PM	28	
8,249	0	1	5	  0d 04:07:39	  0d 01:57:34	46.682	175.158	23.831	3.391	D	1	08-May-25 5:53:54 PM	28	
8,250	0	1	5	  0d 04:07:40	  0d 01:57:35	46.688	175.181	23.828	3.389	D	1	08-May-25 5:53:55 PM	28	
8,251	0	1	5	  0d 04:07:41	  0d 01:57:36	46.695	175.203	23.828	3.391	D	1	08-May-25 5:53:56 PM	28	
8,252	0	1	5	  0d 04:07:42	  0d 01:57:37	46.702	175.225	23.812	3.39	D	1	08-May-25 5:53:57 PM	28	
8,253	0	1	5	  0d 04:07:43	  0d 01:57:38	46.708	175.248	23.834	3.39	D	1	08-May-25 5:53:58 PM	28	
8,254	0	1	5	  0d 04:07:44	  0d 01:57:39	46.715	175.27	23.821	3.39	D	1	08-May-25 5:53:59 PM	28	
8,255	0	1	5	  0d 04:07:45	  0d 01:57:40	46.721	175.293	23.828	3.393	D	1	08-May-25 5:54:00 PM	28	
8,256	0	1	5	  0d 04:07:46	  0d 01:57:41	46.728	175.315	23.828	3.388	D	1	08-May-25 5:54:01 PM	28	
8,257	0	1	5	  0d 04:07:47	  0d 01:57:42	46.735	175.338	23.825	3.391	D	1	08-May-25 5:54:02 PM	28	
8,258	0	1	5	  0d 04:07:48	  0d 01:57:43	46.741	175.36	23.831	3.389	D	1	08-May-25 5:54:03 PM	28	
8,259	0	1	5	  0d 04:07:49	  0d 01:57:44	46.748	175.383	23.831	3.387	D	1	08-May-25 5:54:04 PM	28	
8,260	0	1	5	  0d 04:07:50	  0d 01:57:45	46.754	175.405	23.825	3.389	D	1	08-May-25 5:54:05 PM	28	
8,261	0	1	5	  0d 04:07:51	  0d 01:57:46	46.761	175.427	23.828	3.39	D	1	08-May-25 5:54:06 PM	28	
8,262	0	1	5	  0d 04:07:52	  0d 01:57:47	46.768	175.45	23.825	3.387	D	1	08-May-25 5:54:07 PM	28	
8,263	0	1	5	  0d 04:07:53	  0d 01:57:48	46.774	175.472	23.825	3.39	D	1	08-May-25 5:54:08 PM	28	
8,264	0	1	5	  0d 04:07:54	  0d 01:57:49	46.781	175.495	23.825	3.388	D	1	08-May-25 5:54:09 PM	28	
8,265	0	1	5	  0d 04:07:55	  0d 01:57:50	46.788	175.517	23.825	3.385	D	1	08-May-25 5:54:10 PM	28	
8,266	0	1	5	  0d 04:07:56	  0d 01:57:51	46.794	175.54	23.818	3.388	D	1	08-May-25 5:54:11 PM	28	
8,267	0	1	5	  0d 04:07:57	  0d 01:57:52	46.801	175.562	23.831	3.388	D	1	08-May-25 5:54:12 PM	28	
8,268	0	1	5	  0d 04:07:58	  0d 01:57:53	46.807	175.584	23.834	3.386	D	1	08-May-25 5:54:13 PM	28	
8,269	0	1	5	  0d 04:07:59	  0d 01:57:54	46.814	175.607	23.825	3.39	D	1	08-May-25 5:54:14 PM	28	
8,270	0	1	5	  0d 04:08:0	  0d 01:57:55	46.821	175.629	23.828	3.388	D	1	08-May-25 5:54:15 PM	28	
8,271	0	1	5	  0d 04:08:1	  0d 01:57:56	46.827	175.652	23.825	3.387	D	1	08-May-25 5:54:16 PM	28	
8,272	0	1	5	  0d 04:08:2	  0d 01:57:57	46.834	175.674	23.818	3.39	D	1	08-May-25 5:54:17 PM	28	
8,273	0	1	5	  0d 04:08:3	  0d 01:57:58	46.84	175.696	23.828	3.387	D	1	08-May-25 5:54:18 PM	28	
8,274	0	1	5	  0d 04:08:4	  0d 01:57:59	46.847	175.719	23.825	3.385	D	1	08-May-25 5:54:19 PM	28	
8,275	0	1	5	  0d 04:08:5	  0d 01:58:0	46.854	175.741	23.821	3.389	D	1	08-May-25 5:54:20 PM	28	
8,276	0	1	5	  0d 04:08:6	  0d 01:58:1	46.86	175.764	23.818	3.387	D	1	08-May-25 5:54:21 PM	28	
8,277	0	1	5	  0d 04:08:7	  0d 01:58:2	46.867	175.786	23.818	3.387	D	1	08-May-25 5:54:22 PM	28	
8,278	0	1	5	  0d 04:08:8	  0d 01:58:3	46.874	175.809	23.818	3.387	D	1	08-May-25 5:54:23 PM	28	
8,279	0	1	5	  0d 04:08:9	  0d 01:58:4	46.88	175.831	23.821	3.386	D	1	08-May-25 5:54:24 PM	28	
8,280	0	1	5	  0d 04:08:10	  0d 01:58:5	46.887	175.853	23.828	3.385	D	1	08-May-25 5:54:25 PM	28	
8,281	0	1	5	  0d 04:08:11	  0d 01:58:6	46.893	175.876	23.825	3.388	D	1	08-May-25 5:54:26 PM	28	
8,282	0	1	5	  0d 04:08:12	  0d 01:58:7	46.9	175.898	23.831	3.384	D	1	08-May-25 5:54:27 PM	28	
8,283	0	1	5	  0d 04:08:13	  0d 01:58:8	46.907	175.921	23.828	3.385	D	1	08-May-25 5:54:28 PM	28	
8,284	0	1	5	  0d 04:08:14	  0d 01:58:9	46.913	175.943	23.818	3.385	D	1	08-May-25 5:54:29 PM	28	
8,285	0	1	5	  0d 04:08:15	  0d 01:58:10	46.92	175.965	23.825	3.384	D	1	08-May-25 5:54:30 PM	28	
8,286	0	1	5	  0d 04:08:16	  0d 01:58:11	46.927	175.988	23.825	3.383	D	1	08-May-25 5:54:31 PM	28	
8,287	0	1	5	  0d 04:08:17	  0d 01:58:12	46.933	176.01	23.825	3.386	D	1	08-May-25 5:54:32 PM	28	
8,288	0	1	5	  0d 04:08:18	  0d 01:58:13	46.94	176.033	23.825	3.383	D	1	08-May-25 5:54:33 PM	28	
8,289	0	1	5	  0d 04:08:19	  0d 01:58:14	46.946	176.055	23.818	3.383	D	1	08-May-25 5:54:34 PM	28	
8,290	0	1	5	  0d 04:08:20	  0d 01:58:15	46.953	176.077	23.825	3.384	D	1	08-May-25 5:54:35 PM	28	
8,291	0	1	5	  0d 04:08:21	  0d 01:58:16	46.96	176.1	23.821	3.384	D	1	08-May-25 5:54:36 PM	28	
8,292	0	1	5	  0d 04:08:22	  0d 01:58:17	46.966	176.122	23.821	3.382	D	1	08-May-25 5:54:37 PM	28	
8,293	0	1	5	  0d 04:08:23	  0d 01:58:18	46.973	176.144	23.825	3.386	D	1	08-May-25 5:54:38 PM	28	
8,294	0	1	5	  0d 04:08:24	  0d 01:58:19	46.979	176.167	23.825	3.383	D	1	08-May-25 5:54:39 PM	28	
8,295	0	1	5	  0d 04:08:25	  0d 01:58:20	46.986	176.189	23.831	3.382	D	1	08-May-25 5:54:40 PM	28	
8,296	0	1	5	  0d 04:08:26	  0d 01:58:21	46.993	176.212	23.825	3.382	D	1	08-May-25 5:54:41 PM	28	
8,297	0	1	5	  0d 04:08:27	  0d 01:58:22	46.999	176.234	23.818	3.385	D	1	08-May-25 5:54:42 PM	28	
8,298	0	1	5	  0d 04:08:28	  0d 01:58:23	47.006	176.256	23.828	3.381	D	1	08-May-25 5:54:43 PM	28	
8,299	0	1	5	  0d 04:08:29	  0d 01:58:24	47.013	176.279	23.821	3.384	D	1	08-May-25 5:54:44 PM	28	
8,300	0	1	5	  0d 04:08:30	  0d 01:58:25	47.019	176.301	23.821	3.382	D	1	08-May-25 5:54:45 PM	28	
8,301	0	1	5	  0d 04:08:31	  0d 01:58:26	47.026	176.324	23.818	3.381	D	1	08-May-25 5:54:46 PM	28	
