,A0_C05 Ave. (µV),A2_C07 Ave. (µV),A4_C08 Ave. (µV),A6_C11 Ave. (µV),C0_D01 Ave. (µV),C3_D03 Ave. (µV),C6_D04 Ave. (µV),B0_C13 Ave. (µV),B6_C14 Ave. (µV),D0_D07 Ave. (µV),D1_D08 Ave. (µV),D2_D11 Ave. (µV),D3_D12 Ave. (µV),D4_D13 Ave. (µV),D5_D14 Ave. (µV),D6_D16 Ave. (µV)
1745578577.0000,-1499.3550,-4797.2800,-4314.6310,-2871.6030,-1175.5530,-2159.7740,-3695.7860,-3348.5890,-2861.3210,-3378.0930,-3944.6350,-3525.6150,-4771.0540,-4416.7040,-3187.6560,-1585.4840
1745578578.0000,-1633.4650,-4888.3260,-4305.9890,-2878.6060,-1181.2150,-2064.2580,-3691.4650,-3503.5610,-2869.9640,-3383.1600,-3767.7590,-3645.5690,-4692.6740,-4627.7050,-3229.8270,-1436.3230
1745578579.0000,-1673.4000,-4786.2530,-4322.2310,-2918.3920,-1386.5530,-2194.9410,-3684.7590,-3418.3260,-2871.1560,-3386.8850,-3804.5640,-3548.7120,-4729.6290,-4680.1570,-3169.6260,-1447.6480
1745578580.0000,-1668.4830,-4620.2540,-4308.3730,-2784.7290,-1414.8650,-2254.6950,-3680.2890,-3186.0170,-2866.5360,-3395.0810,-3927.6480,-3461.5400,-4862.3980,-4432.4990,-3122.9850,-1465.6780
1745578581.0000,-1671.0160,-4518.9260,-4311.6510,-2611.7270,-1383.8710,-2205.2230,-3691.7630,-3247.8570,-2819.4490,-3397.3160,-3924.2210,-3629.7740,-4893.6900,-4520.7140,-3217.9060,-1486.2420
1745578582.0000,-1656.8600,-4668.0870,-4306.7340,-2660.9000,-1235.9020,-2254.2480,-3701.2990,-3484.0400,-2904.2360,-3396.8690,-3766.1190,-3572.8510,-4881.1730,-4490.1670,-3181.1000,-1620.9480
1745578583.0000,-1498.6100,-4821.4200,-4293.7700,-2789.7950,-1177.3410,-2231.1510,-3684.9080,-3488.9580,-3142.5060,-3391.5040,-3807.8430,-3433.6750,-4747.8080,-4457.3840,-3041.1780,-1575.6490
1745578584.0000,-1387.8940,-4884.3030,-4268.1400,-2845.2280,-1239.3300,-2057.8500,-3684.0140,-3341.4360,-3104.2100,-3398.3590,-3910.0650,-3540.5160,-4717.4100,-4450.3810,-3077.9840,-1424.8490
1745578585.0000,-1595.3180,-4859.7160,-4259.1990,-2860.1290,-1402.7950,-2120.4350,-3691.6140,-3207.7730,-2902.0010,-3408.3430,-3927.0520,-3686.8450,-4841.0890,-4628.8970,-3223.1210,-1417.9940
1745578586.0000,-1650.4530,-4664.8090,-4287.2130,-2858.1920,-1390.5760,-2274.2150,-3697.7230,-3307.9090,-2833.0090,-3415.9420,-3814.2500,-3530.2340,-4816.2040,-4574.3580,-3201.2160,-1520.2160
1745578587.0000,-1619.4580,-4500.1510,-4562.1400,-2840.3100,-1358.5390,-2225.4880,-3684.3120,-3483.7420,-2880.0960,-3418.3260,-3815.8890,-3461.6890,-4668.5340,-4462.6000,-3079.9210,-1621.5440
1745578588.0000,-1627.9520,-4647.9700,-4643.2020,-2860.7250,-1248.7170,-2233.0880,-3685.9510,-3462.1360,-2847.3140,-3418.4750,-3970.4140,-3625.1540,-4856.1390,-4519.5220,-3093.0340,-1575.2020
1745578589.0000,-1633.3160,-4823.6550,-4540.3840,-2850.8900,-1164.9730,-2262.2940,-3693.5510,-3339.2010,-2788.0070,-3409.2370,-3876.0900,-3613.3830,-4899.2040,-4474.8190,-3243.2380,-1426.7860
1745578590.0000,-1665.0560,-4880.5770,-4356.8020,-2863.5560,-1316.9650,-2050.4000,-3693.1040,-3176.3320,-2868.1760,-3421.3070,-3762.8410,-3503.5610,-4748.4040,-4437.5660,-3220.7370,-1446.0090
1745578591.0000,-1661.3300,-4906.8030,-4343.5390,-2874.8810,-1420.2300,-2097.3380,-3702.6410,-3253.8180,-3054.5890,-3409.8330,-3820.2110,-3467.6490,-4648.2680,-4617.1250,-3073.8120,-1475.6620
1745578592.0000,-1661.1810,-4817.2470,-4355.3110,-2877.7120,-1396.9840,-2242.6250,-3703.5350,-3474.0570,-3110.6170,-3419.5180,-3982.9310,-3621.8760,-4821.5690,-4672.2590,-3084.5400,-1447.2010
1745578593.0000,-1614.8390,-4554.2420,-4358.4410,-2861.3210,-1399.3680,-2221.1670,-3679.9910,-3485.3820,-2879.6490,-3420.1150,-3836.0060,-3612.6380,-4897.4160,-4485.3990,-3232.0620,-1596.2120
1745578594.0000,-1615.2860,-4592.6870,-4333.1090,-2859.0860,-1340.9550,-2080.7980,-3681.1830,-3436.2080,-2808.1240,-3426.5220,-3777.2950,-3477.9310,-4746.0200,-4504.7700,-3179.0140,-1619.1600
1745578595.0000,-1647.0250,-4776.4180,-4389.1370,-2856.1060,-1188.8150,-2188.3850,-3714.4120,-3486.7230,-2857.0000,-3429.6510,-3945.9760,-3543.9430,-4675.3880,-4513.7110,-3115.2370,-1454.5020
1745578596.0000,-1649.5590,-4853.6060,-4549.0260,-2861.9170,-1209.6760,-2288.6690,-3701.0010,-3487.7660,-3051.9070,-3300.4580,-3860.1460,-3673.1360,-4866.2720,-4469.7520,-3243.8340,-1450.7770
1745578597.0000,-1659.0950,-4878.1930,-4643.9470,-2865.9400,-1361.9660,-2241.8800,-3688.9310,-3326.8330,-3102.7200,-3210.3060,-3753.6030,-3549.4570,-4919.4690,-4476.3090,-3218.6510,-1482.0690
1745578598.0000,-1676.5300,-4925.4300,-4488.3790,-2879.7980,-1409.5010,-2247.5420,-3715.3070,-3187.5070,-2907.3660,-3283.0240,-3870.7260,-3437.2510,-4886.6870,-4471.5400,-3065.4670,-1486.2420
