time_date_stamp, excel_time_date_stamp, unix_time_stamp, test_time,Current_temp_A0,Current_temp_A1,Current_temp_A2,Current_temp_A3,Current_temp_A4,Current_temp_A5,Current_temp_A6,Current_temp_A7/A2,Target_temp_A0,Target_temp_A1,Target_temp_A2,Target_temp_A3,Target_temp_A4,Target_temp_A5,Target_temp_A6,Target_temp_A7/A2,kp_A0,kp_A1,kp_A2,kp_A3,kp_A4,kp_A5,kp_A6,kp_A7/A2,ki_A0,ki_A1,ki_A2,ki_A3,ki_A4,ki_A5,ki_A6,ki_A7/A2,kd_A0,kd_A1,kd_A2,kd_A3,kd_A4,kd_A5,kd_A6,kd_A7/A2,Output_A0,Output_A1,Output_A2,Output_A3,Output_A4,Output_A5,Output_A6,Output_A7/A2,BaSyTec Line.Loop_A0,BaSyTec Line.Loop_A1,BaSyTec Line.Loop_A2,BaSyTec Line.Loop_A3,BaSyTec Line.Loop_A4,BaSyTec Line.Loop_A5,BaSyTec Line.Loop_A6,BaSyTec Line.Loop_A7/A2
20250328 _154452,45744.6561603819,1743176692.25737,00:00:00,25,25.02,24.99,24.99,24.99,24.99,25.01,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,5.69,0,8.24,7.59,7.11,7.11,5.47,6.16,.,.,.,.,.,.,.,.
20250328 _154453,45744.6561719792,1743176693.25976,00:00:00,24.99,25.02,24.99,24.98,25,25.01,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.67,0,8.31,6.94,7.04,6.91,4.64,6.14,.,.,.,.,.,.,.,.
20250328 _154454,45744.6561835995,1743176694.26314,00:00:00,24.99,25.02,24.99,24.99,25,25.01,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.74,0,8.29,6.13,6.13,6.83,5.59,6.11,.,.,.,.,.,.,.,.
20250328 _154455,45744.6561952199,1743176695.26717,00:00:00,24.99,25.02,25,25,25,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,5.85,0,8.21,6.87,7.04,6.91,5.6,6.13,.,.,.,.,.,.,.,.
20250328 _154456,45744.6562068403,1743176696.27153,00:00:00,25,25.03,25,25,24.99,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.63,0,8.15,6.88,7.1,7.02,5.61,6.14,.,.,.,.,.,.,.,.
20250328 _154457,45744.6562185532,1743176697.2832,00:00:00,25.01,25.02,24.99,25,25,24.99,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.55,0,8.31,6.89,7.07,7.08,5.56,6.16,.,.,.,.,.,.,.,.
20250328 _154458,45744.6562301852,1743176698.28819,00:00:00,25,25.03,24.99,25,25,24.99,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.59,0,8.38,6.85,6.98,7.1,5.5,6.17,.,.,.,.,.,.,.,.
20250328 _154459,45744.6562419097,1743176699.30106,00:00:00,24.99,25.02,25,25,25.01,24.99,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.75,0,7.47,6.85,6.92,7.13,4.7,6.19,.,.,.,.,.,.,.,.
20250328 _154500,45744.6562535069,1743176700.30343,00:00:00,24.99,25.02,25.01,25,25,25,24.99,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.73,0,7.32,6.85,7,6.99,6.54,7.13,.,.,.,.,.,.,.,.
20250328 _154501,45744.6562652894,1743176701.3214,00:00:00,25.01,25.03,25,25,24.99,25,24.99,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.58,0,8.19,6.85,7.05,7.89,5.72,6.23,.,.,.,.,.,.,.,.
20250328 _154502,45744.6562768981,1743176702.32416,00:00:00,25.01,25.03,24.99,25,24.99,25,24.99,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.56,0,8.34,6.85,7.11,7.02,5.7,6.25,.,.,.,.,.,.,.,.
20250328 _154503,45744.6562885417,1743176703.33048,00:00:00,24.99,25.02,24.99,25,25,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.71,0,8.41,6.04,7.08,7.07,5.62,6.26,.,.,.,.,.,.,.,.
20250328 _154504,45744.6563001273,1743176704.33153,00:00:00,24.99,25.02,25,25,25.01,24.99,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.69,0,7.44,6.85,6.11,7.19,5.67,6.34,.,.,.,.,.,.,.,.
20250328 _154505,45744.6563117361,1743176705.33478,00:00:00,25,25.03,25.01,25,25,24.99,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,5.84,0,8.17,6.85,7.01,7.18,5.62,6.2,.,.,.,.,.,.,.,.
20250328 _154506,45744.6563235069,1743176706.35127,00:00:00,25.01,25.04,25,25,24.99,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.55,0,8.2,6.85,7.11,7.09,5.57,6.03,.,.,.,.,.,.,.,.
20250328 _154507,45744.6563351968,1743176707.36138,00:00:00,25,25.04,24.99,25,24.99,25.01,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.62,0,8.34,6.9,6.31,6.98,5.61,6.04,.,.,.,.,.,.,.,.
20250328 _154508,45744.6563470255,1743176708.38332,00:00:00,24.99,25.04,24.99,25,25,25.01,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.78,0,8.43,6.91,7.06,6.96,5.56,6.99,.,.,.,.,.,.,.,.
20250328 _154509,45744.6563587269,1743176709.39408,00:00:00,24.99,25.03,25,25,25.01,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.81,0,8.35,6.91,6.96,7.05,5.54,6.12,.,.,.,.,.,.,.,.
20250328 _154510,45744.6563703357,1743176710.39717,00:00:00,25,25.03,25.01,25,25,24.99,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.67,0,8.19,6.87,6.98,7.16,5.53,6.17,.,.,.,.,.,.,.,.
20250328 _154511,45744.6563820833,1743176711.41241,00:00:00,25.01,25.03,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.55,0,8.21,6.93,7.06,6.17,5.57,6.17,.,.,.,.,.,.,.,.
20250328 _154512,45744.6563938657,1743176712.43082,00:00:00,25,25.03,25,25,24.99,25.01,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.55,0,8.3,6.94,7.12,6.96,4.66,6.23,.,.,.,.,.,.,.,.
20250328 _154513,45744.656405463,1743176713.43292,00:00:00,24.99,25.03,24.99,25,25,25.01,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.8,0,8.43,6.94,7.1,6.94,5.54,6.19,.,.,.,.,.,.,.,.
20250328 _154514,45744.6564170833,1743176714.43674,00:00:00,24.99,25.03,25,25,25.01,25,24.99,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.77,0,8.3,6.15,6.96,6.12,5.69,6.2,.,.,.,.,.,.,.,.
20250328 _154515,45744.6564287268,1743176715.44249,00:00:00,25.01,25.03,25.01,25,25.01,24.99,24.99,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.62,0,8.13,6.92,6.88,7.15,5.72,6.21,.,.,.,.,.,.,.,.
20250328 _154516,45744.6564403356,1743176716.44568,00:00:00,25.01,25.03,25.01,25,25,25,24.99,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.56,0,8.15,6.97,6.95,7.12,5.69,7.12,.,.,.,.,.,.,.,.
20250328 _154517,45744.6564519792,1743176717.45174,00:00:00,25,25.03,25,25,25,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.69,0,8.24,6.93,6.99,7.02,5.66,6.28,.,.,.,.,.,.,.,.
20250328 _154518,45744.656463588,1743176718.45467,00:00:00,24.99,25.03,24.99,25,24.99,25.01,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,5.88,0,8.35,6.93,7.09,6.9,5.68,6.18,.,.,.,.,.,.,.,.
20250328 _154519,45744.6564752083,1743176719.45851,00:00:00,25,25.04,25,25,24.99,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.72,0,8.27,6.93,7.11,7.89,5.64,6.18,.,.,.,.,.,.,.,.
20250328 _154520,45744.6564868634,1743176720.46519,00:00:00,25.01,25.03,25.01,25,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.62,0,8.09,6.11,6.98,7.02,5.64,6.22,.,.,.,.,.,.,.,.
20250328 _154521,45744.6564984722,1743176721.46835,00:00:00,25.01,25.04,25.01,25,25.01,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.49,0,8.07,6.87,6.93,7.07,5.64,6.17,.,.,.,.,.,.,.,.
20250328 _154522,45744.6565101157,1743176722.47438,00:00:00,25.01,25.04,25,25,25,24.99,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.56,0,9.03,6.86,6.95,7.13,5.58,6.11,.,.,.,.,.,.,.,.
20250328 _154523,45744.6565217708,1743176723.48105,00:00:00,25,25.04,25,25.01,25,24.99,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.65,0,8.25,6.8,7,7.16,5.56,6.09,.,.,.,.,.,.,.,.
20250328 _154524,45744.6565334028,1743176724.486,00:00:00,24.99,25.04,24.99,25.01,25,25,25.01,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.71,0,8.32,6.78,7.05,6.1,4.65,6.99,.,.,.,.,.,.,.,.
20250328 _154525,45744.6565450694,1743176725.49492,00:00:00,25,25.05,25,25.01,25,25.01,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.62,0,8.23,6.71,7.06,6.9,6.38,6.07,.,.,.,.,.,.,.,.
20250328 _154526,45744.6565566782,1743176726.49708,00:00:00,25.01,25.05,25.01,25.02,25,25.01,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.55,0,8.06,6.63,7.07,6.86,5.57,5.99,.,.,.,.,.,.,.,.
20250328 _154527,45744.6565683449,1743176727.50565,00:00:00,25,25.05,25.01,25.01,25,25.01,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.59,0,8.01,6.63,7.08,6.88,5.57,5.96,.,.,.,.,.,.,.,.
20250328 _154528,45744.6565801273,1743176728.52361,00:00:00,25,25.05,25,25,25,25,25.01,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.63,0,8.09,6.81,7.08,6.92,5.46,5.93,.,.,.,.,.,.,.,.
20250328 _154529,45744.656591875,1743176729.53887,00:00:00,24.99,25.05,25,24.99,25,25,25.01,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.69,0,8.97,6.87,7.09,6.91,5.44,5.85,.,.,.,.,.,.,.,.
20250328 _154530,45744.6566035764,1743176730.54902,00:00:00,25,25.05,25,25,25,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.65,0,8.06,6.79,7.05,6.9,5.57,5.86,.,.,.,.,.,.,.,.
20250328 _154531,45744.6566153125,1743176731.56356,00:00:00,25,25.03,25,25,25.02,25,24.99,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.6,0,8.11,6.74,6.85,6.89,5.63,6.9,.,.,.,.,.,.,.,.
20250328 _154532,45744.6566269213,1743176732.56648,00:00:00,25,25.03,25,25.01,25.02,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.65,0,8.11,6.67,6.76,6.88,5.65,6.12,.,.,.,.,.,.,.,.
20250328 _154533,45744.6566385995,1743176733.57501,00:00:00,25,25.04,25,25,25.02,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.59,0,7.27,6.69,6.71,6.88,5.52,5.98,.,.,.,.,.,.,.,.
20250328 _154534,45744.6566502315,1743176734.58024,00:00:00,25,25.04,25,24.99,25.02,25,25.01,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.59,0,7.27,6.84,6.71,6.87,5.46,5.92,.,.,.,.,.,.,.,.
20250328 _154535,45744.656661875,1743176735.58669,00:00:00,25,25.04,25,25,25.02,25,25.01,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.58,0,8.12,6.04,6.63,6.86,5.44,6.76,.,.,.,.,.,.,.,.
20250328 _154536,45744.6566735069,1743176736.5915,00:00:00,25,25.05,25,25,25.02,25.01,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.57,0,8.17,6.72,6.62,6.8,6.36,5.82,.,.,.,.,.,.,.,.
20250328 _154537,45744.6566851505,1743176737.59784,00:00:00,25,25.03,25,25.01,25,25.01,24.99,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.56,0,8.11,6.61,7.59,6.78,5.61,5.96,.,.,.,.,.,.,.,.
20250328 _154538,45744.6566967593,1743176738.60049,00:00:00,25,25.03,25,25,24.99,25,24.99,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.55,0,8.11,6.67,6.93,6.81,5.63,6.08,.,.,.,.,.,.,.,.
20250328 _154539,45744.6567084259,1743176739.60885,00:00:00,25,25.03,25,24.99,24.99,25.01,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.54,0,8.11,6.81,6.96,6.74,5.55,5.95,.,.,.,.,.,.,.,.
20250328 _154540,45744.6567203241,1743176740.63616,00:00:00,25,25.04,25,24.99,24.99,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.54,0,8.11,6.84,6.94,6.77,5.49,5.89,.,.,.,.,.,.,.,.
20250328 _154541,45744.6567320139,1743176741.64653,00:00:00,25,25.04,25,25,25,25.01,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.53,0,8.11,6.75,6.9,6.71,6.38,6.73,.,.,.,.,.,.,.,.
20250328 _154542,45744.6567435995,1743176742.6475,00:00:00,25,25.03,25,25.01,25,25.01,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.52,0,8.1,6.65,6.91,6.69,5.52,5.95,.,.,.,.,.,.,.,.
20250328 _154543,45744.6567553125,1743176743.65973,00:00:00,25,25.02,25,25.01,25,25,24.99,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.52,0,8.04,6.57,6.87,6.72,5.67,6.08,.,.,.,.,.,.,.,.
20250328 _154544,45744.6567669444,1743176744.6642,00:00:00,25,25.03,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.51,0,8.02,6.74,6.87,6.82,5.6,6,.,.,.,.,.,.,.,.
20250328 _154545,45744.6567785995,1743176745.67125,00:00:00,25,25.03,25,24.99,25,24.99,25.01,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.5,0,8.01,7.61,6.82,7.85,4.61,5.9,.,.,.,.,.,.,.,.
20250328 _154546,45744.6567901968,1743176746.67395,00:00:00,25,25.04,25,25,25,24.99,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.49,0,7.99,6.79,6.81,6.91,6.33,5.88,.,.,.,.,.,.,.,.
20250328 _154547,45744.6568018056,1743176747.6769,00:00:00,25,25.03,25,25.01,25,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.49,0,7.98,6.64,6.8,6.88,5.57,6.02,.,.,.,.,.,.,.,.
20250328 _154548,45744.6568134491,1743176748.68267,00:00:00,25,25.02,25,25.01,25.01,25,24.99,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.48,0,7.96,6.57,6.73,6.9,5.62,6.1,.,.,.,.,.,.,.,.
20250328 _154549,45744.6568250347,1743176749.68322,00:00:00,25,25.03,25,25,25.01,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.47,0,7.9,6.69,6.71,6.91,4.64,6.02,.,.,.,.,.,.,.,.
20250328 _154550,45744.6568366204,1743176750.68499,00:00:00,25,25.03,25,24.99,25.01,25,25.01,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.46,0,7.93,6.84,6.69,6.87,5.43,5.91,.,.,.,.,.,.,.,.
20250328 _154551,45744.6568482292,1743176751.68722,00:00:00,25,25.04,25,24.99,25.01,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.46,0,7.92,6.83,6.62,6.92,5.46,5.89,.,.,.,.,.,.,.,.
20250328 _154552,45744.6568600579,1743176752.70932,00:00:00,25,25.03,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.45,0,7.9,6.7,6.74,6.87,5.55,6.85,.,.,.,.,.,.,.,.
20250328 _154553,45744.6568718403,1743176753.7277,00:00:00,25,25.03,25,25.01,24.98,25,24.99,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.44,0,7.89,6.59,7.76,6.87,5.61,6.04,.,.,.,.,.,.,.,.
20250328 _154554,45744.6568834491,1743176754.73095,00:00:00,25,25.03,25,25,24.99,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.44,0,7.87,7.41,6.93,7.79,5.53,5.95,.,.,.,.,.,.,.,.
20250328 _154555,45744.6568950926,1743176755.73618,00:00:00,25,25.04,25,25,24.99,25,25.01,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.48,0,7.86,6.74,6.9,7.79,4.58,5.89,.,.,.,.,.,.,.,.
20250328 _154556,45744.6569067245,1743176756.742,00:00:00,25,25.04,24.99,24.99,25,25,25.01,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.49,0,7.96,6.86,6.87,6.87,5.41,6.78,.,.,.,.,.,.,.,.
20250328 _154557,45744.6569184028,1743176757.75013,00:00:00,25,25.02,24.98,24.99,25,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.43,0,8.15,6.85,6.88,6.87,5.48,6.08,.,.,.,.,.,.,.,.
20250328 _154558,45744.6569299884,1743176758.75189,00:00:00,25,25.02,24.98,25,25,25,24.99,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.48,0,8.2,6.72,6.84,6.82,5.58,5.19,.,.,.,.,.,.,.,.
20250328 _154559,45744.6569416204,1743176759.75646,00:00:00,25,25.03,24.99,25.01,25,25,24.99,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,6.48,0,8.19,6.66,6.85,7.78,6.5,5.1,.,.,.,.,.,.,.,.
