Today's Date:	18 February 2025	Date of Test:	18-Feb-25 11:07:45 AM
Filename:	Arbitrary file name 2025-02-18 11-07-45_071	Tester Channel:	3
Tester ID:	Maccor #4
Procedure:	E66_puls_0.75C_constSoC.000	Description:	pulsing around one SoC with 0.75C for 30s
SCap:	0.0 g
C Rate:	64.599998 A
Rec	Cycle P	Cycle C	Step	Test Time	Step Time	Capacity	Energy	Current	Voltage	MD	ES	DPT Time	AUX1 [C]	
588	40	40	5	  0d 00:44:45	  0d 00:00:15	0.202	0.762	48.448	3.778	C	1	18-Feb-25 11:52:40 AM	27	
589	40	40	5	  0d 00:44:50	  0d 00:00:20	0.27	1.016	48.442	3.784	C	1	18-Feb-25 11:52:45 AM	27	
590	40	40	5	  0d 00:44:55	  0d 00:00:25	0.337	1.271	48.461	3.79	C	1	18-Feb-25 11:52:50 AM	27	
591	40	40	5	  0d 00:45:0	  0d 00:00:30	0.403	1.523	48.442	3.792	C	129	18-Feb-25 11:52:55 AM	27	
592	41	41	4	  0d 00:45:0	  0d 00:00:0	0.000	0.002	48.548	3.624	D	0	18-Feb-25 11:52:55 AM	27	
593	41	41	4	  0d 00:45:5	  0d 00:00:5	0.068	0.245	48.461	3.604	D	1	18-Feb-25 11:53:00 AM	27	
594	41	41	4	  0d 00:45:10	  0d 00:00:10	0.135	0.487	48.445	3.595	D	1	18-Feb-25 11:53:05 AM	27	
595	41	41	4	  0d 00:45:15	  0d 00:00:15	0.202	0.729	48.445	3.589	D	1	18-Feb-25 11:53:10 AM	27	
596	41	41	4	  0d 00:45:20	  0d 00:00:20	0.27	0.97	48.451	3.584	D	1	18-Feb-25 11:53:15 AM	27	
597	41	41	4	  0d 00:45:25	  0d 00:00:25	0.337	1.211	48.445	3.58	D	1	18-Feb-25 11:53:20 AM	27	
598	41	41	4	  0d 00:45:30	  0d 00:00:30	0.403	1.449	48.448	3.576	D	129	18-Feb-25 11:53:25 AM	27	
599	41	41	5	  0d 00:45:30	  0d 00:00:0	0.000	0.002	48.532	3.743	C	0	18-Feb-25 11:53:25 AM	27	
600	41	41	5	  0d 00:45:35	  0d 00:00:5	0.068	0.255	48.451	3.764	C	1	18-Feb-25 11:53:30 AM	27	
601	41	41	5	  0d 00:45:40	  0d 00:00:10	0.135	0.508	48.457	3.772	C	1	18-Feb-25 11:53:35 AM	27	
602	41	41	5	  0d 00:45:45	  0d 00:00:15	0.202	0.762	48.445	3.78	C	1	18-Feb-25 11:53:40 AM	27	
603	41	41	5	  0d 00:45:50	  0d 00:00:20	0.27	1.017	48.454	3.783	C	1	18-Feb-25 11:53:45 AM	27	
604	41	41	5	  0d 00:45:55	  0d 00:00:25	0.337	1.271	48.448	3.788	C	1	18-Feb-25 11:53:50 AM	27	
605	41	41	5	  0d 00:46:0	  0d 00:00:30	0.403	1.523	48.461	3.792	C	129	18-Feb-25 11:53:55 AM	27	
606	42	42	4	  0d 00:46:0	  0d 00:00:0	0.000	0.002	48.529	3.625	D	0	18-Feb-25 11:53:55 AM	27	
607	42	42	4	  0d 00:46:5	  0d 00:00:5	0.068	0.245	48.454	3.604	D	1	18-Feb-25 11:54:00 AM	27	
608	42	42	4	  0d 00:46:10	  0d 00:00:10	0.135	0.487	48.457	3.595	D	1	18-Feb-25 11:54:05 AM	27	
609	42	42	4	  0d 00:46:15	  0d 00:00:15	0.202	0.729	48.451	3.589	D	1	18-Feb-25 11:54:10 AM	27	
610	42	42	4	  0d 00:46:20	  0d 00:00:20	0.27	0.97	48.439	3.583	D	1	18-Feb-25 11:54:15 AM	27	
611	42	42	4	  0d 00:46:25	  0d 00:00:25	0.337	1.211	48.445	3.58	D	1	18-Feb-25 11:54:20 AM	27	
612	42	42	4	  0d 00:46:30	  0d 00:00:30	0.403	1.449	48.461	3.576	D	129	18-Feb-25 11:54:25 AM	27	
613	42	42	5	  0d 00:46:30	  0d 00:00:0	0.000	0.002	48.532	3.743	C	0	18-Feb-25 11:54:25 AM	27	
614	42	42	5	  0d 00:46:35	  0d 00:00:5	0.068	0.255	48.457	3.763	C	1	18-Feb-25 11:54:30 AM	27	
615	42	42	5	  0d 00:46:40	  0d 00:00:10	0.135	0.508	48.457	3.774	C	1	18-Feb-25 11:54:35 AM	27	
616	42	42	5	  0d 00:46:45	  0d 00:00:15	0.202	0.762	48.445	3.778	C	1	18-Feb-25 11:54:40 AM	27	
617	42	42	5	  0d 00:46:50	  0d 00:00:20	0.27	1.017	48.435	3.783	C	1	18-Feb-25 11:54:45 AM	27	
618	42	42	5	  0d 00:46:55	  0d 00:00:25	0.337	1.271	48.448	3.788	C	1	18-Feb-25 11:54:50 AM	27	
619	42	42	5	  0d 00:47:0	  0d 00:00:30	0.403	1.523	48.451	3.792	C	129	18-Feb-25 11:54:55 AM	27	
620	43	43	4	  0d 00:47:0	  0d 00:00:0	0.000	0.002	48.539	3.625	D	0	18-Feb-25 11:54:55 AM	27	
621	43	43	4	  0d 00:47:5	  0d 00:00:5	0.068	0.245	48.451	3.604	D	1	18-Feb-25 11:55:00 AM	27	
622	43	43	4	  0d 00:47:10	  0d 00:00:10	0.135	0.487	48.442	3.596	D	1	18-Feb-25 11:55:05 AM	27	
623	43	43	4	  0d 00:47:15	  0d 00:00:15	0.202	0.729	48.451	3.589	D	1	18-Feb-25 11:55:10 AM	27	
624	43	43	4	  0d 00:47:20	  0d 00:00:20	0.27	0.97	48.451	3.585	D	1	18-Feb-25 11:55:15 AM	27	
625	43	43	4	  0d 00:47:25	  0d 00:00:25	0.337	1.211	48.454	3.58	D	1	18-Feb-25 11:55:20 AM	27	
626	43	43	4	  0d 00:47:30	  0d 00:00:30	0.403	1.449	48.454	3.576	D	129	18-Feb-25 11:55:25 AM	27	
627	43	43	5	  0d 00:47:30	  0d 00:00:0	0.000	0.002	48.529	3.743	C	0	18-Feb-25 11:55:25 AM	27	
628	43	43	5	  0d 00:47:35	  0d 00:00:5	0.068	0.255	48.451	3.764	C	1	18-Feb-25 11:55:30 AM	27	
629	43	43	5	  0d 00:47:40	  0d 00:00:10	0.135	0.508	48.454	3.772	C	1	18-Feb-25 11:55:35 AM	27	
630	43	43	5	  0d 00:47:45	  0d 00:00:15	0.202	0.762	48.457	3.779	C	1	18-Feb-25 11:55:40 AM	27	
631	43	43	5	  0d 00:47:50	  0d 00:00:20	0.27	1.017	48.445	3.783	C	1	18-Feb-25 11:55:45 AM	27	
632	43	43	5	  0d 00:47:55	  0d 00:00:25	0.337	1.271	48.435	3.788	C	1	18-Feb-25 11:55:50 AM	27	
633	43	43	5	  0d 00:48:0	  0d 00:00:30	0.403	1.523	48.432	3.792	C	129	18-Feb-25 11:55:55 AM	27	
634	44	44	4	  0d 00:48:0	  0d 00:00:0	0.000	0.002	48.545	3.623	D	0	18-Feb-25 11:55:56 AM	27	
635	44	44	4	  0d 00:48:5	  0d 00:00:5	0.068	0.245	48.445	3.603	D	1	18-Feb-25 11:56:01 AM	27	
636	44	44	4	  0d 00:48:10	  0d 00:00:10	0.135	0.487	48.454	3.596	D	1	18-Feb-25 11:56:06 AM	27	
637	44	44	4	  0d 00:48:15	  0d 00:00:15	0.202	0.729	48.448	3.589	D	1	18-Feb-25 11:56:11 AM	27	
638	44	44	4	  0d 00:48:20	  0d 00:00:20	0.27	0.97	48.454	3.585	D	1	18-Feb-25 11:56:16 AM	27	
639	44	44	4	  0d 00:48:25	  0d 00:00:25	0.337	1.211	48.442	3.581	D	1	18-Feb-25 11:56:21 AM	27	
640	44	44	4	  0d 00:48:30	  0d 00:00:30	0.403	1.449	48.442	3.577	D	129	18-Feb-25 11:56:25 AM	27	
641	44	44	5	  0d 00:48:30	  0d 00:00:0	0.000	0.002	48.52	3.742	C	0	18-Feb-25 11:56:26 AM	27	
642	44	44	5	  0d 00:48:35	  0d 00:00:5	0.068	0.255	48.454	3.763	C	1	18-Feb-25 11:56:31 AM	27	
643	44	44	5	  0d 00:48:40	  0d 00:00:10	0.135	0.508	48.451	3.772	C	1	18-Feb-25 11:56:36 AM	27	
644	44	44	5	  0d 00:48:45	  0d 00:00:15	0.202	0.762	48.445	3.778	C	1	18-Feb-25 11:56:41 AM	27	
645	44	44	5	  0d 00:48:50	  0d 00:00:20	0.27	1.017	48.445	3.783	C	1	18-Feb-25 11:56:46 AM	27	
646	44	44	5	  0d 00:48:55	  0d 00:00:25	0.337	1.271	48.448	3.789	C	1	18-Feb-25 11:56:51 AM	27	
647	44	44	5	  0d 00:49:0	  0d 00:00:30	0.403	1.523	48.461	3.792	C	129	18-Feb-25 11:56:56 AM	27	
648	45	45	4	  0d 00:49:0	  0d 00:00:0	0.001	0.002	48.517	3.624	D	0	18-Feb-25 11:56:56 AM	27	
649	45	45	4	  0d 00:49:5	  0d 00:00:5	0.068	0.245	48.448	3.603	D	1	18-Feb-25 11:57:01 AM	27	
650	45	45	4	  0d 00:49:10	  0d 00:00:10	0.135	0.487	48.454	3.595	D	1	18-Feb-25 11:57:06 AM	27	
651	45	45	4	  0d 00:49:15	  0d 00:00:15	0.202	0.729	48.448	3.59	D	1	18-Feb-25 11:57:11 AM	27	
652	45	45	4	  0d 00:49:20	  0d 00:00:20	0.27	0.97	48.464	3.586	D	1	18-Feb-25 11:57:16 AM	27	
653	45	45	4	  0d 00:49:25	  0d 00:00:25	0.337	1.212	48.442	3.58	D	1	18-Feb-25 11:57:21 AM	27	
654	45	45	4	  0d 00:49:30	  0d 00:00:30	0.403	1.449	48.451	3.576	D	129	18-Feb-25 11:57:26 AM	27	
655	45	45	5	  0d 00:49:30	  0d 00:00:0	0.000	0.002	48.532	3.744	C	0	18-Feb-25 11:57:26 AM	27	
656	45	45	5	  0d 00:49:35	  0d 00:00:5	0.068	0.255	48.451	3.764	C	1	18-Feb-25 11:57:31 AM	27	
657	45	45	5	  0d 00:49:40	  0d 00:00:10	0.135	0.508	48.448	3.772	C	1	18-Feb-25 11:57:36 AM	27	
658	45	45	5	  0d 00:49:45	  0d 00:00:15	0.202	0.762	48.439	3.777	C	1	18-Feb-25 11:57:41 AM	27	
659	45	45	5	  0d 00:49:50	  0d 00:00:20	0.27	1.017	48.448	3.783	C	1	18-Feb-25 11:57:46 AM	27	
660	45	45	5	  0d 00:49:55	  0d 00:00:25	0.337	1.271	48.454	3.787	C	1	18-Feb-25 11:57:51 AM	27	
661	45	45	5	  0d 00:50:0	  0d 00:00:30	0.403	1.523	48.457	3.791	C	129	18-Feb-25 11:57:56 AM	27	
662	46	46	4	  0d 00:50:0	  0d 00:00:0	0.000	0.002	48.551	3.625	D	0	18-Feb-25 11:57:56 AM	27	
663	46	46	4	  0d 00:50:5	  0d 00:00:5	0.068	0.245	48.445	3.604	D	1	18-Feb-25 11:58:01 AM	27	
664	46	46	4	  0d 00:50:10	  0d 00:00:10	0.135	0.487	48.454	3.596	D	1	18-Feb-25 11:58:06 AM	27	
665	46	46	4	  0d 00:50:15	  0d 00:00:15	0.202	0.729	48.451	3.589	D	1	18-Feb-25 11:58:11 AM	27	
666	46	46	4	  0d 00:50:20	  0d 00:00:20	0.27	0.97	48.439	3.585	D	1	18-Feb-25 11:58:16 AM	27	
667	46	46	4	  0d 00:50:25	  0d 00:00:25	0.337	1.211	48.451	3.582	D	1	18-Feb-25 11:58:21 AM	27	
668	46	46	4	  0d 00:50:30	  0d 00:00:30	0.403	1.449	48.448	3.576	D	129	18-Feb-25 11:58:26 AM	27	
669	46	46	5	  0d 00:50:30	  0d 00:00:0	0.000	0.002	48.551	3.742	C	0	18-Feb-25 11:58:26 AM	27	
670	46	46	5	  0d 00:50:35	  0d 00:00:5	0.068	0.255	48.454	3.763	C	1	18-Feb-25 11:58:31 AM	27	
671	46	46	5	  0d 00:50:40	  0d 00:00:10	0.135	0.508	48.445	3.773	C	1	18-Feb-25 11:58:36 AM	27	
672	46	46	5	  0d 00:50:45	  0d 00:00:15	0.202	0.762	48.451	3.778	C	1	18-Feb-25 11:58:41 AM	27	
673	46	46	5	  0d 00:50:50	  0d 00:00:20	0.27	1.017	48.448	3.784	C	1	18-Feb-25 11:58:46 AM	27	
674	46	46	5	  0d 00:50:55	  0d 00:00:25	0.337	1.271	48.445	3.788	C	1	18-Feb-25 11:58:51 AM	27	
675	46	46	5	  0d 00:51:0	  0d 00:00:30	0.403	1.523	48.461	3.791	C	129	18-Feb-25 11:58:56 AM	27	
676	47	47	4	  0d 00:51:0	  0d 00:00:0	0.001	0.002	48.514	3.622	D	0	18-Feb-25 11:58:56 AM	27	
677	47	47	4	  0d 00:51:5	  0d 00:00:5	0.068	0.245	48.451	3.603	D	1	18-Feb-25 11:59:01 AM	27	
678	47	47	4	  0d 00:51:10	  0d 00:00:10	0.135	0.487	48.448	3.596	D	1	18-Feb-25 11:59:06 AM	27	
679	47	47	4	  0d 00:51:15	  0d 00:00:15	0.202	0.729	48.442	3.59	D	1	18-Feb-25 11:59:11 AM	27	
680	47	47	4	  0d 00:51:20	  0d 00:00:20	0.27	0.971	48.454	3.585	D	1	18-Feb-25 11:59:16 AM	27	
681	47	47	4	  0d 00:51:25	  0d 00:00:25	0.337	1.212	48.448	3.579	D	1	18-Feb-25 11:59:21 AM	27	
682	47	47	4	  0d 00:51:30	  0d 00:00:30	0.403	1.449	48.454	3.575	D	129	18-Feb-25 11:59:26 AM	27	
683	47	47	5	  0d 00:51:30	  0d 00:00:0	0.000	0.002	48.529	3.743	C	0	18-Feb-25 11:59:26 AM	27	
684	47	47	5	  0d 00:51:35	  0d 00:00:5	0.068	0.255	48.451	3.764	C	1	18-Feb-25 11:59:31 AM	27	
685	47	47	5	  0d 00:51:40	  0d 00:00:10	0.135	0.508	48.448	3.772	C	1	18-Feb-25 11:59:36 AM	27	
686	47	47	5	  0d 00:51:45	  0d 00:00:15	0.202	0.762	48.461	3.779	C	1	18-Feb-25 11:59:41 AM	27	
687	47	47	5	  0d 00:51:50	  0d 00:00:20	0.27	1.017	48.445	3.783	C	1	18-Feb-25 11:59:46 AM	27	
688	47	47	5	  0d 00:51:55	  0d 00:00:25	0.337	1.271	48.454	3.788	C	1	18-Feb-25 11:59:51 AM	27	
689	47	47	5	  0d 00:52:0	  0d 00:00:30	0.403	1.523	48.448	3.792	C	129	18-Feb-25 11:59:56 AM	27	
690	48	48	4	  0d 00:52:0	  0d 00:00:0	0.000	0.002	48.523	3.617	D	0	18-Feb-25 11:59:57 AM	27	
691	48	48	4	  0d 00:52:5	  0d 00:00:5	0.068	0.245	48.454	3.604	D	1	18-Feb-25 12:00:02 PM	27	
692	48	48	4	  0d 00:52:10	  0d 00:00:10	0.135	0.487	48.457	3.596	D	1	18-Feb-25 12:00:07 PM	27	
693	48	48	4	  0d 00:52:15	  0d 00:00:15	0.202	0.729	48.448	3.589	D	1	18-Feb-25 12:00:12 PM	27	
694	48	48	4	  0d 00:52:20	  0d 00:00:20	0.27	0.97	48.445	3.584	D	1	18-Feb-25 12:00:17 PM	27	
695	48	48	4	  0d 00:52:25	  0d 00:00:25	0.337	1.211	48.461	3.58	D	1	18-Feb-25 12:00:22 PM	27	
696	48	48	4	  0d 00:52:30	  0d 00:00:30	0.403	1.449	48.457	3.577	D	129	18-Feb-25 12:00:26 PM	27	
697	48	48	5	  0d 00:52:30	  0d 00:00:0	0.000	0.002	48.539	3.741	C	0	18-Feb-25 12:00:27 PM	27	
698	48	48	5	  0d 00:52:35	  0d 00:00:5	0.068	0.255	48.451	3.764	C	1	18-Feb-25 12:00:32 PM	27	
699	48	48	5	  0d 00:52:40	  0d 00:00:10	0.135	0.508	48.454	3.772	C	1	18-Feb-25 12:00:37 PM	27	
700	48	48	5	  0d 00:52:45	  0d 00:00:15	0.202	0.762	48.435	3.778	C	1	18-Feb-25 12:00:42 PM	27	
701	48	48	5	  0d 00:52:50	  0d 00:00:20	0.27	1.017	48.448	3.785	C	1	18-Feb-25 12:00:47 PM	27	
702	48	48	5	  0d 00:52:55	  0d 00:00:25	0.337	1.271	48.448	3.788	C	1	18-Feb-25 12:00:52 PM	27	
703	48	48	5	  0d 00:53:0	  0d 00:00:30	0.403	1.523	48.47	3.793	C	129	18-Feb-25 12:00:57 PM	27	
704	49	49	4	  0d 00:53:0	  0d 00:00:0	0.000	0.002	48.536	3.621	D	0	18-Feb-25 12:00:57 PM	27	
705	49	49	4	  0d 00:53:5	  0d 00:00:5	0.068	0.245	48.454	3.603	D	1	18-Feb-25 12:01:02 PM	27	
706	49	49	4	  0d 00:53:10	  0d 00:00:10	0.135	0.487	48.457	3.595	D	1	18-Feb-25 12:01:07 PM	27	
707	49	49	4	  0d 00:53:15	  0d 00:00:15	0.202	0.729	48.454	3.59	D	1	18-Feb-25 12:01:12 PM	27	
708	49	49	4	  0d 00:53:20	  0d 00:00:20	0.27	0.97	48.445	3.584	D	1	18-Feb-25 12:01:17 PM	27	
709	49	49	4	  0d 00:53:25	  0d 00:00:25	0.337	1.211	48.461	3.58	D	1	18-Feb-25 12:01:22 PM	27	
710	49	49	4	  0d 00:53:30	  0d 00:00:30	0.403	1.449	48.461	3.576	D	129	18-Feb-25 12:01:27 PM	27	
711	49	49	5	  0d 00:53:30	  0d 00:00:0	0.000	0.001	48.548	3.743	C	0	18-Feb-25 12:01:27 PM	27	
712	49	49	5	  0d 00:53:35	  0d 00:00:5	0.068	0.254	48.445	3.764	C	1	18-Feb-25 12:01:32 PM	27	
713	49	49	5	  0d 00:53:40	  0d 00:00:10	0.135	0.508	48.451	3.772	C	1	18-Feb-25 12:01:37 PM	27	
714	49	49	5	  0d 00:53:45	  0d 00:00:15	0.202	0.762	48.454	3.779	C	1	18-Feb-25 12:01:42 PM	27	
715	49	49	5	  0d 00:53:50	  0d 00:00:20	0.27	1.016	48.442	3.783	C	1	18-Feb-25 12:01:47 PM	27	
716	49	49	5	  0d 00:53:55	  0d 00:00:25	0.337	1.271	48.448	3.788	C	1	18-Feb-25 12:01:52 PM	27	
717	49	49	5	  0d 00:54:0	  0d 00:00:30	0.403	1.523	48.457	3.792	C	129	18-Feb-25 12:01:57 PM	27	
718	50	50	4	  0d 00:54:0	  0d 00:00:0	0.000	0.002	48.532	3.625	D	0	18-Feb-25 12:01:57 PM	27	
719	50	50	4	  0d 00:54:5	  0d 00:00:5	0.068	0.245	48.454	3.603	D	1	18-Feb-25 12:02:02 PM	27	
720	50	50	4	  0d 00:54:10	  0d 00:00:10	0.135	0.487	48.448	3.595	D	1	18-Feb-25 12:02:07 PM	27	
721	50	50	4	  0d 00:54:15	  0d 00:00:15	0.202	0.729	48.442	3.589	D	1	18-Feb-25 12:02:12 PM	27	
722	50	50	4	  0d 00:54:20	  0d 00:00:20	0.27	0.97	48.439	3.584	D	1	18-Feb-25 12:02:17 PM	27	
723	50	50	4	  0d 00:54:25	  0d 00:00:25	0.337	1.211	48.451	3.58	D	1	18-Feb-25 12:02:22 PM	27	
724	50	50	4	  0d 00:54:30	  0d 00:00:30	0.403	1.449	48.451	3.576	D	129	18-Feb-25 12:02:27 PM	27	
725	50	50	5	  0d 00:54:30	  0d 00:00:0	0.000	0.002	48.536	3.74	C	0	18-Feb-25 12:02:27 PM	27	
726	50	50	5	  0d 00:54:35	  0d 00:00:5	0.068	0.255	48.448	3.764	C	1	18-Feb-25 12:02:32 PM	27	
727	50	50	5	  0d 00:54:40	  0d 00:00:10	0.135	0.508	48.442	3.772	C	1	18-Feb-25 12:02:37 PM	27	
728	50	50	5	  0d 00:54:45	  0d 00:00:15	0.202	0.762	48.454	3.778	C	1	18-Feb-25 12:02:42 PM	27	
729	50	50	5	  0d 00:54:50	  0d 00:00:20	0.27	1.017	48.454	3.783	C	1	18-Feb-25 12:02:47 PM	27	
730	50	50	5	  0d 00:54:55	  0d 00:00:25	0.337	1.271	48.451	3.788	C	1	18-Feb-25 12:02:52 PM	27	
731	50	50	5	  0d 00:55:0	  0d 00:00:30	0.403	1.523	48.464	3.791	C	129	18-Feb-25 12:02:57 PM	27	
732	50	50	7	  0d 00:55:0	  0d 00:00:0	0	0	0	3.71	R	0	18-Feb-25 12:02:57 PM	27	
733	50	50	7	  0d 00:55:10	  0d 00:00:10	0	0	0	3.697	R	1	18-Feb-25 12:03:07 PM	27	
734	50	50	7	  0d 00:55:20	  0d 00:00:20	0	0	0	3.694	R	1	18-Feb-25 12:03:17 PM	27	
735	50	50	7	  0d 00:55:30	  0d 00:00:30	0	0	0	3.693	R	1	18-Feb-25 12:03:27 PM	26	
736	50	50	7	  0d 00:55:40	  0d 00:00:40	0	0	0	3.692	R	1	18-Feb-25 12:03:37 PM	26	
737	50	50	7	  0d 00:55:50	  0d 00:00:50	0	0	0	3.691	R	1	18-Feb-25 12:03:47 PM	26	
738	50	50	7	  0d 00:56:0	  0d 00:01:0	0	0	0	3.691	R	1	18-Feb-25 12:03:57 PM	26	
739	50	50	7	  0d 00:56:10	  0d 00:01:10	0	0	0	3.69	R	1	18-Feb-25 12:04:07 PM	26	
740	50	50	7	  0d 00:56:20	  0d 00:01:20	0	0	0	3.691	R	1	18-Feb-25 12:04:17 PM	26	
741	50	50	7	  0d 00:56:30	  0d 00:01:30	0	0	0	3.689	R	1	18-Feb-25 12:04:27 PM	26	
742	50	50	7	  0d 00:56:40	  0d 00:01:40	0	0	0	3.689	R	1	18-Feb-25 12:04:37 PM	26	
743	50	50	7	  0d 00:56:50	  0d 00:01:50	0	0	0	3.689	R	1	18-Feb-25 12:04:47 PM	26	
744	50	50	7	  0d 00:57:0	  0d 00:02:0	0	0	0	3.689	R	1	18-Feb-25 12:04:57 PM	26	
745	50	50	7	  0d 00:57:10	  0d 00:02:10	0	0	0	3.688	R	1	18-Feb-25 12:05:07 PM	26	
746	50	50	7	  0d 00:57:20	  0d 00:02:20	0	0	0	3.688	R	1	18-Feb-25 12:05:17 PM	26	
747	50	50	7	  0d 00:57:30	  0d 00:02:30	0	0	0	3.687	R	1	18-Feb-25 12:05:27 PM	26	
748	50	50	7	  0d 00:57:40	  0d 00:02:40	0	0	0	3.688	R	1	18-Feb-25 12:05:37 PM	26	
749	50	50	7	  0d 00:57:50	  0d 00:02:50	0	0	0	3.688	R	1	18-Feb-25 12:05:47 PM	26	
750	50	50	7	  0d 00:58:0	  0d 00:03:0	0	0	0	3.688	R	1	18-Feb-25 12:05:57 PM	26	
751	50	50	7	  0d 00:58:10	  0d 00:03:10	0	0	0	3.687	R	1	18-Feb-25 12:06:07 PM	26	
752	50	50	7	  0d 00:58:20	  0d 00:03:20	0	0	0	3.687	R	1	18-Feb-25 12:06:17 PM	26	
753	50	50	7	  0d 00:58:30	  0d 00:03:30	0	0	0	3.687	R	1	18-Feb-25 12:06:27 PM	26	
754	50	50	7	  0d 00:58:40	  0d 00:03:40	0	0	0	3.688	R	1	18-Feb-25 12:06:37 PM	26	
755	50	50	7	  0d 00:58:50	  0d 00:03:50	0	0	0	3.687	R	1	18-Feb-25 12:06:47 PM	26	
756	50	50	7	  0d 00:59:0	  0d 00:04:0	0	0	0	3.689	R	1	18-Feb-25 12:06:57 PM	26	
757	50	50	7	  0d 00:59:10	  0d 00:04:10	0	0	0	3.685	R	1	18-Feb-25 12:07:07 PM	26	
758	50	50	7	  0d 00:59:20	  0d 00:04:20	0	0	0	3.688	R	1	18-Feb-25 12:07:17 PM	26	
759	50	50	7	  0d 00:59:30	  0d 00:04:30	0	0	0	3.687	R	1	18-Feb-25 12:07:27 PM	26	
760	50	50	7	  0d 00:59:40	  0d 00:04:40	0	0	0	3.688	R	1	18-Feb-25 12:07:37 PM	26	
761	50	50	7	  0d 00:59:50	  0d 00:04:50	0	0	0	3.687	R	1	18-Feb-25 12:07:47 PM	26	
762	50	50	7	  0d 01:00:0	  0d 00:05:0	0	0	0	3.687	R	129	18-Feb-25 12:07:57 PM	26	
763	50	50	8	  0d 01:00:0	  0d 00:05:0	0	0	0	3.686	O	193	18-Feb-25 12:07:57 PM	26	
